    # Energy          Mo          Au           S          Si           C           O
   -10.71282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.70082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.69782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.69482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.69182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.68882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.68582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.68282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.66782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.66482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.66182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.65882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.65582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.65282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.64982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.64682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.64382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.64082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.63182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.62882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.62582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.62282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.61982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.61682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.61382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.61082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.59882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.59582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.59282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.57782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.57482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.57182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.56882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.56582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.56282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.55982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.55682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.55382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.55082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.54182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.53882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.53582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.53282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.52982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.52682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.52382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.52082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.50882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.50582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.50282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.49082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.48782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.48482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.48182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.47282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.46982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.46682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.46382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.46082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.45782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.45482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.45182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.44882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.44582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.44282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.43982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.43682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.43382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.43082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.42182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.41882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.41582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.41282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.40082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.38882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.38582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.38282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.36782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.36482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.36182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.35282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.34982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.34682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.34382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.34082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.33182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.32882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.32582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.32282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.31982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.31682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.31382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.31082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.29882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.29582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.29282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.28082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.27782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.27482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.27182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.26882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.26582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.26282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.25982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.25682     0.11443     0.00165     0.36771     2.34289     0.00001     0.00005
   -10.25382     0.10799     0.00155     0.34666     2.20800     0.00001     0.00004
   -10.25082     0.11402     0.00163     0.36571     2.32891     0.00001     0.00005
   -10.24782     0.12005     0.00171     0.38479     2.44993     0.00001     0.00005
   -10.24482     0.12351     0.00176     0.39555     2.51775     0.00001     0.00005
   -10.24182     0.11407     0.00161     0.36469     2.32016     0.00001     0.00005
   -10.23882     0.11294     0.00158     0.36070     2.29384     0.00001     0.00005
   -10.23582     0.11598     0.00162     0.37013     2.35326     0.00001     0.00005
   -10.23282     0.11902     0.00165     0.37956     2.41261     0.00001     0.00005
   -10.22982     0.11492     0.00158     0.36589     2.32422     0.00001     0.00005
   -10.22682     0.11739     0.00161     0.37344     2.37159     0.00001     0.00005
   -10.22382     0.11985     0.00163     0.38101     2.41904     0.00001     0.00005
   -10.22082     0.12232     0.00166     0.38859     2.46645     0.00001     0.00005
   -10.21782     0.12465     0.00168     0.39570     2.51092     0.00001     0.00005
   -10.21482     0.12136     0.00161     0.38451     2.43774     0.00001     0.00005
   -10.21182     0.11914     0.00156     0.37676     2.38664     0.00001     0.00005
   -10.20882     0.12010     0.00156     0.37934     2.40169     0.00001     0.00005
   -10.20582     0.12105     0.00156     0.38196     2.41686     0.00001     0.00005
   -10.20282     0.12253     0.00156     0.38625     2.44278     0.00001     0.00005
   -10.19982     0.12449     0.00158     0.39210     2.47855     0.00001     0.00005
   -10.19682     0.12561     0.00157     0.39514     2.49605     0.00002     0.00005
   -10.19382     0.12607     0.00155     0.39594     2.49908     0.00002     0.00005
   -10.19082     0.12653     0.00154     0.39681     2.50227     0.00002     0.00005
   -10.18782     0.12810     0.00154     0.40127     2.52849     0.00002     0.00005
   -10.18482     0.13033     0.00154     0.40782     2.56810     0.00002     0.00005
   -10.18182     0.13256     0.00155     0.41438     2.60800     0.00002     0.00006
   -10.17882     0.13480     0.00156     0.42099     2.64762     0.00002     0.00006
   -10.17582     0.13658     0.00154     0.42570     2.67348     0.00002     0.00006
   -10.17282     0.13843     0.00150     0.43013     2.69415     0.00002     0.00006
   -10.16982     0.14252     0.00151     0.44199     2.76380     0.00002     0.00006
   -10.16682     0.14661     0.00151     0.45387     2.83359     0.00002     0.00006
   -10.16382     0.15237     0.00152     0.47086     2.93519     0.00002     0.00007
   -10.16082     0.16101     0.00157     0.49681     3.09306     0.00002     0.00007
   -10.15782     0.17062     0.00162     0.52567     3.26860     0.00002     0.00007
   -10.15482     0.20824     0.00191     0.64050     3.97466     0.00003     0.00009
   -10.15182     0.20760     0.00187     0.63791     3.95603     0.00003     0.00009
   -10.14882     0.21526     0.00187     0.65999     4.08420     0.00003     0.00009
   -10.14582     0.22616     0.00192     0.69235     4.27916     0.00003     0.00010
   -10.14282     0.23710     0.00196     0.72471     4.47422     0.00003     0.00010
   -10.13982     0.20428     0.00160     0.62306     3.83651     0.00002     0.00008
   -10.13682     0.19287     0.00145     0.58713     3.60897     0.00002     0.00007
   -10.13382     0.16145     0.00121     0.49134     3.01116     0.00002     0.00007
   -10.13082     0.20233     0.00148     0.61508     3.75607     0.00003     0.00009
   -10.12782     0.11687     0.00080     0.35366     2.14550     0.00001     0.00005
   -10.12482     0.11016     0.00071     0.33249     2.00795     0.00001     0.00004
   -10.12182     0.09128     0.00058     0.27533     1.66062     0.00001     0.00004
   -10.11882     0.07233     0.00046     0.21805     1.31344     0.00001     0.00003
   -10.11582     0.05331     0.00033     0.16063     0.96633     0.00001     0.00002
   -10.11282     0.03423     0.00021     0.10307     0.61928     0.00000     0.00001
   -10.10982     0.01508     0.00009     0.04538     0.27231     0.00000     0.00001
   -10.10682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.10382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.10082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.08882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.08582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.08282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.07982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.07682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.07382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.07082     0.02331     0.00058     0.07476     0.49610     0.00001     0.00002
   -10.06782     0.03170     0.00077     0.10143     0.67375     0.00001     0.00003
   -10.06482     0.07556     0.00162     0.23869     1.57856     0.00001     0.00004
   -10.06182     0.11496     0.00237     0.36142     2.39728     0.00002     0.00005
   -10.05882     0.16023     0.00315     0.50174     3.34179     0.00002     0.00007
   -10.05582     0.20559     0.00389     0.64187     4.28626     0.00002     0.00009
   -10.05282     0.22927     0.00374     0.71087     4.77938     0.00003     0.00010
   -10.04982     0.22401     0.00358     0.69310     4.65704     0.00003     0.00010
   -10.04682     0.21875     0.00342     0.67535     4.53409     0.00003     0.00009
   -10.04382     0.21347     0.00325     0.65758     4.41166     0.00002     0.00008
   -10.04082     0.20303     0.00303     0.62414     4.18177     0.00002     0.00008
   -10.03782     0.16264     0.00248     0.50012     3.32940     0.00002     0.00006
   -10.03482     0.13667     0.00213     0.42037     2.78211     0.00002     0.00006
   -10.03182     0.13059     0.00201     0.40106     2.65001     0.00002     0.00005
   -10.02882     0.11061     0.00172     0.33912     2.22888     0.00001     0.00004
   -10.02582     0.10882     0.00167     0.33318     2.18739     0.00001     0.00004
   -10.02282     0.10702     0.00161     0.32723     2.14592     0.00001     0.00004
   -10.01982     0.10522     0.00156     0.32125     2.10435     0.00001     0.00004
   -10.01682     0.10341     0.00151     0.31529     2.06283     0.00001     0.00004
   -10.01382     0.10159     0.00146     0.30933     2.02130     0.00001     0.00004
   -10.01082     0.09949     0.00140     0.30250     1.97404     0.00001     0.00004
   -10.00782     0.09666     0.00135     0.29355     1.91283     0.00001     0.00004
   -10.00482     0.09357     0.00129     0.28382     1.84663     0.00001     0.00004
   -10.00182     0.09047     0.00124     0.27408     1.78045     0.00001     0.00004
    -9.99882     0.08737     0.00118     0.26434     1.71432     0.00001     0.00004
    -9.99582     0.08425     0.00113     0.25456     1.64816     0.00001     0.00004
    -9.99282     0.08103     0.00107     0.24452     1.58019     0.00001     0.00003
    -9.98982     0.07829     0.00103     0.23601     1.52300     0.00001     0.00003
    -9.98682     0.08282     0.00126     0.25095     1.61151     0.00001     0.00004
    -9.98382     0.09122     0.00163     0.27827     1.77726     0.00001     0.00004
    -9.98082     0.10035     0.00200     0.30778     1.95766     0.00001     0.00004
    -9.97782     0.10950     0.00236     0.33728     2.13808     0.00001     0.00005
    -9.97482     0.11865     0.00273     0.36678     2.31852     0.00001     0.00005
    -9.97182     0.12780     0.00309     0.39625     2.49893     0.00002     0.00006
    -9.96882     0.12341     0.00289     0.38138     2.40684     0.00002     0.00005
    -9.96582     0.11623     0.00258     0.35756     2.25947     0.00001     0.00005
    -9.96282     0.11822     0.00265     0.36368     2.29608     0.00001     0.00005
    -9.95982     0.12020     0.00273     0.36979     2.33266     0.00001     0.00005
    -9.95682     0.12218     0.00280     0.37586     2.36925     0.00002     0.00005
    -9.95382     0.12452     0.00287     0.38302     2.41279     0.00002     0.00005
    -9.95082     0.12706     0.00295     0.39080     2.46028     0.00002     0.00006
    -9.94782     0.12959     0.00303     0.39856     2.50782     0.00002     0.00006
    -9.94482     0.13202     0.00311     0.40596     2.55312     0.00002     0.00006
    -9.94182     0.13376     0.00317     0.41139     2.58551     0.00002     0.00006
    -9.93882     0.13512     0.00324     0.41564     2.61034     0.00002     0.00006
    -9.93582     0.13221     0.00312     0.40589     2.54790     0.00002     0.00006
    -9.93282     0.12872     0.00299     0.39429     2.47364     0.00002     0.00006
    -9.92982     0.13020     0.00298     0.39782     2.49468     0.00002     0.00006
    -9.92682     0.12843     0.00293     0.39202     2.45645     0.00002     0.00006
    -9.92382     0.12666     0.00288     0.38624     2.41835     0.00002     0.00006
    -9.92082     0.12536     0.00284     0.38191     2.38958     0.00002     0.00006
    -9.91782     0.12522     0.00283     0.38123     2.38383     0.00002     0.00006
    -9.91482     0.12632     0.00285     0.38429     2.40175     0.00002     0.00006
    -9.91182     0.12760     0.00287     0.38796     2.42345     0.00002     0.00006
    -9.90882     0.12890     0.00290     0.39164     2.44529     0.00002     0.00006
    -9.90582     0.13019     0.00292     0.39533     2.46699     0.00002     0.00006
    -9.90282     0.13149     0.00294     0.39902     2.48878     0.00002     0.00006
    -9.89982     0.13279     0.00297     0.40272     2.51058     0.00002     0.00006
    -9.89682     0.13409     0.00299     0.40638     2.53236     0.00002     0.00006
    -9.89382     0.13121     0.00296     0.39747     2.47325     0.00002     0.00006
    -9.89082     0.13252     0.00295     0.40089     2.49279     0.00002     0.00006
    -9.88782     0.13405     0.00295     0.40498     2.51637     0.00002     0.00006
    -9.88482     0.13564     0.00295     0.40929     2.54133     0.00002     0.00006
    -9.88182     0.13668     0.00295     0.41211     2.55697     0.00002     0.00007
    -9.87882     0.13757     0.00296     0.41445     2.57003     0.00002     0.00007
    -9.87582     0.13847     0.00296     0.41687     2.58323     0.00002     0.00007
    -9.87282     0.13936     0.00296     0.41924     2.59623     0.00002     0.00007
    -9.86982     0.14025     0.00296     0.42164     2.60928     0.00002     0.00007
    -9.86682     0.14116     0.00296     0.42404     2.62258     0.00002     0.00007
    -9.86382     0.14164     0.00296     0.42520     2.62767     0.00002     0.00007
    -9.86082     0.14188     0.00295     0.42568     2.62852     0.00002     0.00007
    -9.85782     0.14214     0.00294     0.42619     2.62936     0.00002     0.00007
    -9.85482     0.25062     0.00520     0.74857     4.56390     0.00003     0.00011
    -9.85182     0.17862     0.00366     0.53386     3.27035     0.00002     0.00008
    -9.84882     0.35869     0.00766     1.07702     6.64504     0.00006     0.00020
    -9.84582     0.20908     0.00431     0.62516     3.83971     0.00003     0.00011
    -9.84282     0.18740     0.00382     0.55961     3.43363     0.00003     0.00010
    -9.83982     0.17798     0.00360     0.53096     3.25542     0.00003     0.00009
    -9.83682     0.16996     0.00340     0.50650     3.10321     0.00003     0.00009
    -9.83382     0.16221     0.00321     0.48285     2.95632     0.00002     0.00009
    -9.83082     0.15516     0.00303     0.46134     2.82276     0.00002     0.00008
    -9.82782     0.14849     0.00286     0.44098     2.69643     0.00002     0.00008
    -9.82482     0.14268     0.00271     0.42322     2.58524     0.00002     0.00008
    -9.82182     0.13870     0.00261     0.41109     2.50963     0.00002     0.00007
    -9.81882     0.13567     0.00253     0.40182     2.45180     0.00002     0.00007
    -9.81582     0.13263     0.00245     0.39254     2.39391     0.00002     0.00007
    -9.81282     0.12959     0.00237     0.38326     2.33612     0.00002     0.00007
    -9.80982     0.12654     0.00229     0.37397     2.27820     0.00002     0.00007
    -9.80682     0.11473     0.00206     0.33846     2.06029     0.00002     0.00006
    -9.80382     0.11129     0.00197     0.32777     1.99328     0.00002     0.00006
    -9.80082     0.10783     0.00188     0.31711     1.92628     0.00002     0.00006
    -9.79782     0.10315     0.00177     0.30289     1.83847     0.00002     0.00006
    -9.79482     0.09792     0.00166     0.28713     1.74151     0.00002     0.00005
    -9.79182     0.09273     0.00155     0.27149     1.64527     0.00001     0.00005
    -9.78882     0.08887     0.00145     0.25985     1.57355     0.00001     0.00005
    -9.78582     0.08505     0.00136     0.24832     1.50261     0.00001     0.00005
    -9.78282     0.08171     0.00128     0.23820     1.43985     0.00001     0.00004
    -9.77982     0.08004     0.00122     0.23297     1.40691     0.00001     0.00004
    -9.77682     0.07841     0.00117     0.22790     1.37479     0.00001     0.00004
    -9.77382     0.07679     0.00112     0.22282     1.34269     0.00001     0.00004
    -9.77082     0.07516     0.00106     0.21774     1.31058     0.00001     0.00004
    -9.76782     0.08150     0.00129     0.23634     1.42866     0.00001     0.00005
    -9.76482     0.08210     0.00132     0.23784     1.43821     0.00001     0.00005
    -9.76182     0.08270     0.00134     0.23937     1.44777     0.00001     0.00005
    -9.75882     0.08291     0.00136     0.23978     1.45104     0.00001     0.00005
    -9.75582     0.08214     0.00138     0.23748     1.43858     0.00001     0.00005
    -9.75282     0.06137     0.00127     0.17903     1.08622     0.00001     0.00004
    -9.74982     0.06088     0.00129     0.17757     1.07891     0.00001     0.00004
    -9.74682     0.06049     0.00129     0.17633     1.07195     0.00001     0.00004
    -9.74382     0.06009     0.00130     0.17508     1.06499     0.00001     0.00004
    -9.74082     0.05969     0.00130     0.17384     1.05807     0.00001     0.00004
    -9.73782     0.05929     0.00130     0.17259     1.05113     0.00001     0.00004
    -9.73482     0.05889     0.00131     0.17133     1.04420     0.00001     0.00004
    -9.73182     0.05848     0.00131     0.17008     1.03725     0.00001     0.00004
    -9.72882     0.14971     0.00464     0.43835     2.73273     0.00002     0.00007
    -9.72582     0.12267     0.00368     0.35844     2.22784     0.00002     0.00006
    -9.72282     0.11089     0.00327     0.32358     2.00754     0.00002     0.00006
    -9.71982     0.07613     0.00267     0.22325     1.40117     0.00001     0.00004
    -9.71682     0.17710     0.00576     0.51796     3.37267     0.00002     0.00006
    -9.71382     0.13491     0.00447     0.39424     2.53900     0.00002     0.00006
    -9.71082     0.13228     0.00439     0.38619     2.47936     0.00002     0.00006
    -9.70782     0.13044     0.00434     0.38048     2.43553     0.00002     0.00006
    -9.70482     0.12937     0.00431     0.37697     2.40643     0.00002     0.00006
    -9.70182     0.13241     0.00441     0.38546     2.45764     0.00002     0.00006
    -9.69882     0.13512     0.00450     0.39303     2.50193     0.00002     0.00006
    -9.69582     0.13784     0.00459     0.40056     2.54620     0.00002     0.00007
    -9.69282     0.14057     0.00468     0.40816     2.59038     0.00002     0.00007
    -9.68982     0.14575     0.00485     0.42279     2.68007     0.00002     0.00007
    -9.68682     0.15576     0.00519     0.45139     2.85975     0.00002     0.00008
    -9.68382     0.16579     0.00552     0.47999     3.03927     0.00002     0.00008
    -9.68082     0.17582     0.00585     0.50857     3.21877     0.00002     0.00009
    -9.67782     0.18585     0.00618     0.53714     3.39877     0.00003     0.00009
    -9.67482     0.19588     0.00651     0.56569     3.57813     0.00003     0.00010
    -9.67182     0.20010     0.00663     0.57733     3.64853     0.00003     0.00010
    -9.66882     0.20338     0.00671     0.58622     3.70040     0.00003     0.00010
    -9.66582     0.27003     0.00899     0.77625     4.85442     0.00005     0.00017
    -9.66282     0.29297     0.00983     0.84119     5.25761     0.00005     0.00018
    -9.65982     0.26912     0.00890     0.77192     4.84079     0.00004     0.00015
    -9.65682     0.24529     0.00796     0.70284     4.42361     0.00004     0.00013
    -9.65382     0.15838     0.00494     0.45418     2.85676     0.00002     0.00008
    -9.65082     0.11875     0.00359     0.34072     2.13561     0.00002     0.00006
    -9.64782     0.10804     0.00326     0.30972     1.93777     0.00002     0.00006
    -9.64482     0.10099     0.00304     0.28928     1.80808     0.00001     0.00005
    -9.64182     0.09750     0.00292     0.27907     1.74382     0.00001     0.00005
    -9.63882     0.09412     0.00280     0.26922     1.68171     0.00001     0.00005
    -9.63582     0.09119     0.00271     0.26072     1.62834     0.00001     0.00005
    -9.63282     0.08825     0.00262     0.25222     1.57494     0.00001     0.00005
    -9.62982     0.08531     0.00253     0.24373     1.52153     0.00001     0.00004
    -9.62682     0.08237     0.00244     0.23523     1.46815     0.00001     0.00004
    -9.62382     0.07943     0.00235     0.22671     1.41475     0.00001     0.00004
    -9.62082     0.07648     0.00226     0.21821     1.36132     0.00001     0.00004
    -9.61782     0.14726     0.00385     0.41412     2.56585     0.00002     0.00006
    -9.61482     0.13788     0.00360     0.38830     2.40583     0.00002     0.00006
    -9.61182     0.12951     0.00338     0.36489     2.25858     0.00002     0.00006
    -9.60882     0.19874     0.00556     0.55978     3.47372     0.00003     0.00010
    -9.60582     0.14688     0.00392     0.41299     2.55355     0.00002     0.00008
    -9.60282     0.11242     0.00289     0.31567     1.93991     0.00002     0.00006
    -9.59982     0.10996     0.00283     0.30862     1.89371     0.00002     0.00006
    -9.59682     0.10488     0.00271     0.29433     1.80440     0.00002     0.00006
    -9.59382     0.09978     0.00259     0.27994     1.71488     0.00002     0.00006
    -9.59082     0.09982     0.00258     0.27989     1.71330     0.00002     0.00006
    -9.58782     0.10022     0.00258     0.28084     1.71788     0.00002     0.00006
    -9.58482     0.12971     0.00293     0.36155     2.24358     0.00002     0.00007
