    # Energy          Mo          Au           S          Si           C           O
   -12.15882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.15582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.15282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.14982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.14682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.14382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.14082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.13782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.13482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.13182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.12882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.12582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.12282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.11982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.11682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.11382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.11082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.10782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.10482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.10182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.09882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.09582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.09282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.08982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.08682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.08382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.08082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.07782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.07482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.07182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.06882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.06582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.06282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.05982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.05682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.05382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.05082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.04782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.04482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.04182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.03882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.03582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.03282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.02982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.02682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.02382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.02082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.01782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.01482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.01182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.00882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.00582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.00282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.99982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.99682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.99382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.99082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.98782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.98482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.98182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.97882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.97582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.97282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.96982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.96682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.96382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.96082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.95782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.95482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.95182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.94882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.94582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.94282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.93982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.93682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.93382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.93082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.92782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.92482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.92182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.91882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.91582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.91282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.90982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.90682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.90382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.90082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.89782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.89482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.89182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.88882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.88582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.88282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.87982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.87682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.87382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.87082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.86782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.86482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.86182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.85882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.85582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.85282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.84982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.84682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.84382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.84082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.83782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.83482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.83182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.82882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.82582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.82282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.81982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.81682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.81382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.81082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.80782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.80482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.80182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.79882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.79582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.79282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.78982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.78682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.78382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.78082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.77782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.77482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.77182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.76882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.76582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.76282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.75982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.75682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.75382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.75082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.74782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.74482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.74182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.73882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.73582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.73282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.72982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.72682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.72382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.72082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.71782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.71482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.71182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.70882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.70582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.70282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.69982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.69682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.69382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.69082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.68782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.68482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.68182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.67882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.67582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.67282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.66982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.66682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.66382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.66082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.65782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.65482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.65182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.64882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.64582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.64282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.63982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.63682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.63382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.63082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.62782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.62482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.62182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.61882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.61582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.61282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.60982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.60682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.60382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.60082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.59782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.59482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.59182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.58882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.58582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.58282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.57982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.57682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.57382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.57082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.56782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.56482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.56182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.55882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.55582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.55282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.54982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.54682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.54382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.54082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.53782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.53482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.53182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.52882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.52582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.52282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.51982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.51682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.51382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.51082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.50782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.50482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.50182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.49882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.49582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.49282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.48982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.48682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.48382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.48082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.47782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.47482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.47182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.46882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.46582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.46282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.45982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.45682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.45382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.45082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.44782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.44482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.44182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.43882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.43582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.43282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.42982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.42682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.42382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.42082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.41782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.41482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.41182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.40882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.40582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.40282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.39982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.39682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.39382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.39082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.38782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.38482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.38182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.37882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.37582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.37282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.36982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.36682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.36382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.36082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.35782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.35482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.35182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.34882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.34582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.34282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.33982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.33682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.33382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.33082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.32782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.32482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.32182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.31882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.31582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.31282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.30982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.30682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.30382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.30082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.29782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.29482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.29182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.28882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.28582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.28282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.27982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.27682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.27382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.27082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.26782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.26482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.26182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.25882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.25582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.25282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.24982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.24682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.24382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.24082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.23782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.23482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.23182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.22882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.22582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.22282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.21982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.21682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.21382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.21082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.20782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.20482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.20182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.19882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.19582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.19282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.18982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.18682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.18382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.18082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.17782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.17482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.17182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.16882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.16582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.16282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.15982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.15682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.15382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.15082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.14782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.14482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.14182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.13882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.13582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.13282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.12982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.12682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.12382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.12082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.11782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.11482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.11182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.10882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.10582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.10282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.09982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.09682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.09382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.09082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.08782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.08482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.08182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.07882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.07582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.07282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.06982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.06682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.06382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.06082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.05782     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.05482     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.05182     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.04882     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.04582     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.04282     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.03982     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.03682     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.03382     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.03082     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
