    # Energy          Mo          Au           S          Si           C           O
    -9.79670    -0.10149    -0.00174    -0.29778    -1.80825    -0.00000    -0.00000
    -9.79370    -0.09627    -0.00162    -0.28209    -1.71147    -0.00000    -0.00000
    -9.79070    -0.09156    -0.00152    -0.26787    -1.62403    -0.00000    -0.00000
    -9.78770    -0.08777    -0.00143    -0.25645    -1.55352    -0.00000    -0.00000
    -9.78470    -0.08397    -0.00134    -0.24500    -1.48300    -0.00000    -0.00000
    -9.78170    -0.08111    -0.00126    -0.23626    -1.42858    -0.00000    -0.00000
    -9.77870    -0.07952    -0.00121    -0.23132    -1.39716    -0.00000    -0.00000
    -9.77570    -0.07794    -0.00115    -0.22633    -1.36575    -0.00000    -0.00000
    -9.77270    -0.07635    -0.00110    -0.22137    -1.33429    -0.00000    -0.00000
    -9.76970    -0.07476    -0.00105    -0.21639    -1.30283    -0.00000    -0.00000
    -9.76670    -0.08157    -0.00129    -0.23638    -1.42982    -0.00000    -0.00000
    -9.76370    -0.08221    -0.00132    -0.23799    -1.44007    -0.00000    -0.00000
    -9.76070    -0.08285    -0.00134    -0.23962    -1.45035    -0.00000    -0.00000
    -9.75770    -0.08257    -0.00136    -0.23869    -1.44588    -0.00000    -0.00000
    -9.75470    -0.06165    -0.00126    -0.17979    -1.09029    -0.00000    -0.00000
    -9.75170    -0.06106    -0.00128    -0.17805    -1.08175    -0.00000    -0.00000
    -9.74870    -0.06076    -0.00130    -0.17714    -1.07747    -0.00000    -0.00000
    -9.74570    -0.06035    -0.00130    -0.17585    -1.07033    -0.00000    -0.00000
    -9.74270    -0.05994    -0.00130    -0.17457    -1.06316    -0.00000    -0.00000
    -9.73970    -0.05953    -0.00131    -0.17328    -1.05603    -0.00000    -0.00000
    -9.73670    -0.05912    -0.00131    -0.17200    -1.04888    -0.00000    -0.00000
    -9.73370    -0.05870    -0.00131    -0.17071    -1.04173    -0.00000    -0.00000
    -9.73070    -0.16862    -0.00527    -0.49405    -3.08610    -0.00000    -0.00001
    -9.72770    -0.14099    -0.00430    -0.41240    -2.56998    -0.00000    -0.00000
    -9.72470    -0.11820    -0.00351    -0.34511    -2.14472    -0.00000    -0.00000
    -9.72170    -0.10723    -0.00314    -0.31264    -1.93951    -0.00000    -0.00000
    -9.71870    -0.07530    -0.00263    -0.22070    -1.38582    -0.00000    -0.00000
    -9.71570    -0.16512    -0.00538    -0.48268    -3.13648    -0.00000    -0.00001
    -9.71270    -0.13323    -0.00441    -0.38910    -2.50483    -0.00000    -0.00000
    -9.70970    -0.13152    -0.00437    -0.38374    -2.46321    -0.00000    -0.00000
    -9.70670    -0.12980    -0.00432    -0.37838    -2.42177    -0.00000    -0.00001
    -9.70370    -0.13013    -0.00433    -0.37896    -2.42005    -0.00000    -0.00001
    -9.70070    -0.13304    -0.00443    -0.38710    -2.46869    -0.00000    -0.00001
    -9.69770    -0.13578    -0.00452    -0.39470    -2.51325    -0.00000    -0.00001
    -9.69470    -0.13852    -0.00461    -0.40233    -2.55810    -0.00000    -0.00001
    -9.69170    -0.14127    -0.00470    -0.40997    -2.60267    -0.00000    -0.00001
    -9.68870    -0.14877    -0.00495    -0.43130    -2.73537    -0.00000    -0.00001
    -9.68570    -0.15877    -0.00528    -0.45985    -2.91458    -0.00000    -0.00001
    -9.68270    -0.16877    -0.00561    -0.48836    -3.09366    -0.00000    -0.00001
    -9.67970    -0.17878    -0.00594    -0.51687    -3.27327    -0.00000    -0.00001
    -9.67670    -0.18879    -0.00627    -0.54536    -3.45259    -0.00000    -0.00001
    -9.67370    -0.19793    -0.00656    -0.57128    -3.61554    -0.00000    -0.00001
    -9.67070    -0.20129    -0.00665    -0.58043    -3.66906    -0.00000    -0.00001
    -9.66770    -0.20462    -0.00673    -0.58944    -3.72194    -0.00000    -0.00001
    -9.66470    -0.28351    -0.00946    -0.81441    -5.09234    -0.00000    -0.00001
    -9.66170    -0.28984    -0.00968    -0.83162    -5.20471    -0.00000    -0.00001
    -9.65870    -0.26483    -0.00870    -0.75909    -4.76793    -0.00000    -0.00001
    -9.65570    -0.23984    -0.00771    -0.68673    -4.33014    -0.00000    -0.00001
    -9.65270    -0.12625    -0.00382    -0.36234    -2.27612    -0.00000    -0.00000
    -9.64970    -0.11575    -0.00349    -0.33191    -2.08089    -0.00000    -0.00000
    -9.64670    -0.10518    -0.00317    -0.30137    -1.88580    -0.00000    -0.00000
    -9.64370    -0.09999    -0.00300    -0.28625    -1.79017    -0.00000    -0.00000
    -9.64070    -0.09654    -0.00288    -0.27617    -1.72655    -0.00000    -0.00000
    -9.63770    -0.09332    -0.00278    -0.26683    -1.66756    -0.00000    -0.00000
    -9.63470    -0.09038    -0.00269    -0.25829    -1.61408    -0.00000    -0.00000
    -9.63170    -0.08744    -0.00259    -0.24980    -1.56055    -0.00000    -0.00000
    -9.62870    -0.08450    -0.00250    -0.24129    -1.50703    -0.00000    -0.00000
    -9.62570    -0.08155    -0.00241    -0.23276    -1.45356    -0.00000    -0.00000
    -9.62270    -0.07860    -0.00232    -0.22425    -1.40003    -0.00000    -0.00000
    -9.61970    -0.14803    -0.00388    -0.41609    -2.57816    -0.00000    -0.00000
    -9.61670    -0.14038    -0.00367    -0.39505    -2.44862    -0.00000    -0.00000
    -9.61370    -0.13284    -0.00347    -0.37417    -2.31884    -0.00000    -0.00000
    -9.61070    -0.13733    -0.00363    -0.38680    -2.39528    -0.00000    -0.00000
    -9.60770    -0.22036    -0.00621    -0.62035    -3.85482    -0.00000    -0.00001
    -9.60470    -0.11370    -0.00292    -0.31929    -1.96499    -0.00000    -0.00000
    -9.60170    -0.11138    -0.00286    -0.31261    -1.92127    -0.00000    -0.00000
    -9.59870    -0.10865    -0.00280    -0.30480    -1.87091    -0.00000    -0.00000
    -9.59570    -0.10328    -0.00267    -0.28969    -1.77667    -0.00000    -0.00000
    -9.59270    -0.09941    -0.00258    -0.27879    -1.70835    -0.00000    -0.00000
    -9.58970    -0.09984    -0.00258    -0.27982    -1.71353    -0.00000    -0.00000
    -9.58670    -0.10027    -0.00258    -0.28087    -1.71871    -0.00000    -0.00000
    -9.58370    -0.12926    -0.00292    -0.36016    -2.23475    -0.00000    -0.00001
    -9.58070    -0.12886    -0.00292    -0.35878    -2.22227    -0.00000    -0.00001
    -9.57770    -0.12843    -0.00291    -0.35739    -2.20994    -0.00000    -0.00001
    -9.57470    -0.12800    -0.00290    -0.35596    -2.19759    -0.00000    -0.00001
    -9.57170    -0.12755    -0.00289    -0.35450    -2.18526    -0.00000    -0.00001
    -9.56870    -0.12709    -0.00289    -0.35299    -2.17292    -0.00000    -0.00001
    -9.56570    -0.12662    -0.00288    -0.35144    -2.16068    -0.00000    -0.00001
    -9.56270    -0.12564    -0.00286    -0.34848    -2.13986    -0.00000    -0.00001
    -9.55970    -0.12449    -0.00284    -0.34502    -2.11668    -0.00000    -0.00001
    -9.55670    -0.13450    -0.00304    -0.37251    -2.28345    -0.00000    -0.00001
    -9.55370    -0.15085    -0.00340    -0.41749    -2.55626    -0.00000    -0.00001
    -9.55070    -0.16703    -0.00375    -0.46193    -2.82489    -0.00000    -0.00001
    -9.54770    -0.16439    -0.00370    -0.45413    -2.77675    -0.00000    -0.00001
    -9.54470    -0.16004    -0.00360    -0.44166    -2.69984    -0.00000    -0.00001
    -9.54170    -0.15146    -0.00339    -0.41754    -2.55239    -0.00000    -0.00001
    -9.53870    -0.14290    -0.00319    -0.39353    -2.40495    -0.00000    -0.00001
    -9.53570    -0.13620    -0.00302    -0.37461    -2.28870    -0.00000    -0.00001
    -9.53270    -0.13573    -0.00300    -0.37304    -2.27842    -0.00000    -0.00001
    -9.52970    -0.13526    -0.00297    -0.37141    -2.26823    -0.00000    -0.00001
    -9.52670    -0.13480    -0.00294    -0.36984    -2.25797    -0.00000    -0.00001
    -9.52370    -0.13476    -0.00292    -0.36942    -2.25494    -0.00000    -0.00001
    -9.52070    -0.13495    -0.00291    -0.36969    -2.25527    -0.00000    -0.00001
    -9.51770    -0.13392    -0.00287    -0.36650    -2.23480    -0.00000    -0.00001
    -9.51470    -0.13179    -0.00280    -0.36032    -2.19583    -0.00000    -0.00001
    -9.51170    -0.12965    -0.00273    -0.35408    -2.15686    -0.00000    -0.00001
    -9.50870    -0.12725    -0.00266    -0.34716    -2.11317    -0.00000    -0.00001
    -9.50570    -0.13653    -0.00371    -0.37639    -2.31309    -0.00000    -0.00001
    -9.50270    -0.13280    -0.00363    -0.36578    -2.24406    -0.00000    -0.00001
    -9.49970    -0.13143    -0.00360    -0.36167    -2.21725    -0.00000    -0.00001
    -9.49670    -0.13155    -0.00361    -0.36171    -2.21564    -0.00000    -0.00001
    -9.49370    -0.13285    -0.00365    -0.36500    -2.23374    -0.00000    -0.00001
    -9.49070    -0.13450    -0.00370    -0.36929    -2.25807    -0.00000    -0.00001
    -9.48770    -0.13698    -0.00376    -0.37584    -2.29718    -0.00000    -0.00001
    -9.48470    -0.13946    -0.00382    -0.38239    -2.33626    -0.00000    -0.00001
    -9.48170    -0.14195    -0.00388    -0.38895    -2.37540    -0.00000    -0.00001
    -9.47870    -0.14443    -0.00394    -0.39552    -2.41450    -0.00000    -0.00001
    -9.47570    -0.14692    -0.00401    -0.40207    -2.45360    -0.00000    -0.00001
    -9.47270    -0.15629    -0.00426    -0.42739    -2.60603    -0.00000    -0.00001
    -9.46970    -0.17810    -0.00485    -0.48659    -2.96249    -0.00000    -0.00001
    -9.46670    -0.19994    -0.00545    -0.54590    -3.31888    -0.00000    -0.00001
    -9.46370    -0.21711    -0.00592    -0.59243    -3.59508    -0.00000    -0.00001
    -9.46070    -0.29834    -0.00790    -0.81354    -4.90338    -0.00000    -0.00001
    -9.45770    -0.19096    -0.00520    -0.52009    -3.14611    -0.00000    -0.00001
    -9.45470    -0.18699    -0.00511    -0.50884    -3.07738    -0.00000    -0.00001
    -9.45170    -0.18303    -0.00501    -0.49769    -3.00924    -0.00000    -0.00001
    -9.44870    -0.17911    -0.00492    -0.48657    -2.93984    -0.00000    -0.00001
    -9.44570    -0.17534    -0.00483    -0.47588    -2.87338    -0.00000    -0.00001
    -9.44270    -0.17253    -0.00476    -0.46789    -2.82399    -0.00000    -0.00001
    -9.43970    -0.17011    -0.00470    -0.46102    -2.78161    -0.00000    -0.00001
    -9.43670    -0.16769    -0.00464    -0.45413    -2.73921    -0.00000    -0.00001
    -9.43370    -0.16526    -0.00457    -0.44724    -2.69681    -0.00000    -0.00001
    -9.43070    -0.16284    -0.00451    -0.44036    -2.65444    -0.00000    -0.00001
    -9.42770    -0.16053    -0.00445    -0.43383    -2.61455    -0.00000    -0.00001
    -9.42470    -0.15822    -0.00439    -0.42731    -2.57462    -0.00000    -0.00001
    -9.42170    -0.15591    -0.00433    -0.42075    -2.53471    -0.00000    -0.00001
    -9.41870    -0.15362    -0.00428    -0.41429    -2.49534    -0.00000    -0.00001
    -9.41570    -0.15136    -0.00422    -0.40794    -2.45721    -0.00000    -0.00001
    -9.41270    -0.14912    -0.00416    -0.40166    -2.41927    -0.00000    -0.00001
    -9.40970    -0.14693    -0.00410    -0.39549    -2.38198    -0.00000    -0.00001
    -9.40670    -0.14474    -0.00405    -0.38931    -2.34466    -0.00000    -0.00001
    -9.40370    -0.14260    -0.00399    -0.38322    -2.30761    -0.00000    -0.00001
    -9.40070    -0.14123    -0.00396    -0.37915    -2.28185    -0.00000    -0.00001
    -9.39770    -0.14091    -0.00395    -0.37793    -2.27259    -0.00000    -0.00001
    -9.39470    -0.14161    -0.00397    -0.37948    -2.27899    -0.00000    -0.00001
    -9.39170    -0.14338    -0.00401    -0.38382    -2.30200    -0.00000    -0.00001
    -9.38870    -0.14621    -0.00406    -0.39086    -2.34022    -0.00000    -0.00001
    -9.38570    -0.14896    -0.00412    -0.39768    -2.37714    -0.00000    -0.00001
    -9.38270    -0.15153    -0.00417    -0.40407    -2.41112    -0.00000    -0.00001
    -9.37970    -0.15392    -0.00422    -0.40997    -2.44278    -0.00000    -0.00001
    -9.37670    -0.15575    -0.00425    -0.41450    -2.46722    -0.00000    -0.00001
    -9.37370    -0.15747    -0.00428    -0.41876    -2.49076    -0.00000    -0.00001
    -9.37070    -0.15898    -0.00431    -0.42243    -2.51090    -0.00000    -0.00001
    -9.36770    -0.16047    -0.00434    -0.42613    -2.53101    -0.00000    -0.00001
    -9.36470    -0.16202    -0.00436    -0.42994    -2.55201    -0.00000    -0.00001
    -9.36170    -0.16372    -0.00439    -0.43415    -2.57589    -0.00000    -0.00001
    -9.35870    -0.16542    -0.00442    -0.43837    -2.59961    -0.00000    -0.00001
    -9.35570    -0.16711    -0.00444    -0.44261    -2.62323    -0.00000    -0.00001
    -9.35270    -0.16881    -0.00447    -0.44683    -2.64719    -0.00000    -0.00001
    -9.34970    -0.17051    -0.00450    -0.45106    -2.67091    -0.00000    -0.00001
    -9.34670    -0.17221    -0.00453    -0.45529    -2.69466    -0.00000    -0.00001
    -9.34370    -0.17391    -0.00456    -0.45952    -2.71848    -0.00000    -0.00002
    -9.34070    -0.17580    -0.00459    -0.46425    -2.74513    -0.00000    -0.00002
    -9.33770    -0.17844    -0.00465    -0.47097    -2.78308    -0.00001    -0.00002
    -9.33470    -0.18216    -0.00473    -0.48034    -2.83519    -0.00001    -0.00002
    -9.33170    -0.18651    -0.00482    -0.49131    -2.89639    -0.00001    -0.00002
    -9.32870    -0.19174    -0.00491    -0.50404    -2.96357    -0.00001    -0.00002
    -9.32570    -0.20236    -0.00510    -0.53133    -3.11793    -0.00001    -0.00002
    -9.32270    -0.21297    -0.00528    -0.55860    -3.27179    -0.00001    -0.00002
    -9.31970    -0.20632    -0.00506    -0.54026    -3.16876    -0.00001    -0.00002
    -9.31670    -0.21131    -0.00513    -0.55248    -3.23374    -0.00001    -0.00002
    -9.31370    -0.21740    -0.00522    -0.56770    -3.31649    -0.00001    -0.00002
    -9.31070    -0.21170    -0.00507    -0.55213    -3.21755    -0.00001    -0.00002
    -9.30770    -0.21728    -0.00516    -0.56619    -3.29525    -0.00001    -0.00002
    -9.30470    -0.22285    -0.00526    -0.58019    -3.37240    -0.00001    -0.00002
    -9.30170    -0.20747    -0.00477    -0.53892    -3.13326    -0.00001    -0.00002
    -9.29870    -0.21255    -0.00485    -0.55170    -3.20362    -0.00001    -0.00002
    -9.29570    -0.21764    -0.00493    -0.56444    -3.27354    -0.00001    -0.00002
    -9.29270    -0.25481    -0.00557    -0.65940    -3.82641    -0.00001    -0.00002
    -9.28970    -0.30703    -0.00650    -0.79236    -4.60583    -0.00001    -0.00003
    -9.28670    -0.35928    -0.00746    -0.92483    -5.38549    -0.00001    -0.00004
    -9.28370    -0.27228    -0.00584    -0.70282    -4.06295    -0.00001    -0.00003
    -9.28070    -0.27044    -0.00581    -0.69785    -4.02856    -0.00001    -0.00003
    -9.27770    -0.26815    -0.00578    -0.69172    -3.98586    -0.00001    -0.00003
    -9.27470    -0.26554    -0.00574    -0.68479    -3.93801    -0.00001    -0.00003
    -9.27170    -0.26284    -0.00570    -0.67761    -3.88834    -0.00001    -0.00002
    -9.26870    -0.25857    -0.00562    -0.66647    -3.81499    -0.00001    -0.00002
    -9.26570    -0.25431    -0.00555    -0.65535    -3.74160    -0.00001    -0.00002
    -9.26270    -0.24457    -0.00538    -0.63018    -3.59008    -0.00001    -0.00002
    -9.25970    -0.15497    -0.00388    -0.40006    -2.31734    -0.00000    -0.00001
    -9.25670    -0.13569    -0.00358    -0.35066    -2.03567    -0.00000    -0.00001
    -9.25370    -0.12226    -0.00338    -0.31630    -1.83860    -0.00000    -0.00001
    -9.25070    -0.11603    -0.00329    -0.30025    -1.74451    -0.00000    -0.00001
    -9.24770    -0.10957    -0.00320    -0.28367    -1.64740    -0.00000    -0.00001
    -9.24470    -0.07111    -0.00271    -0.18596    -1.09326    -0.00000    -0.00001
    -9.24170    -0.06765    -0.00269    -0.17726    -1.04180    -0.00000    -0.00001
    -9.23870    -0.06418    -0.00266    -0.16855    -0.99029    -0.00000    -0.00001
    -9.23570    -0.06071    -0.00264    -0.15982    -0.93884    -0.00000    -0.00001
    -9.23270    -0.05722    -0.00262    -0.15109    -0.88739    -0.00000    -0.00001
    -9.22970    -0.05763    -0.00265    -0.15210    -0.89195    -0.00000    -0.00001
    -9.22670    -0.05912    -0.00269    -0.15588    -0.91209    -0.00000    -0.00001
    -9.22370    -0.06062    -0.00273    -0.15966    -0.93223    -0.00000    -0.00001
    -9.22070    -0.06212    -0.00277    -0.16346    -0.95239    -0.00000    -0.00001
    -9.21770    -0.06507    -0.00287    -0.17101    -0.99385    -0.00000    -0.00001
    -9.21470    -0.06879    -0.00299    -0.18053    -1.04642    -0.00000    -0.00001
    -9.21170    -0.07252    -0.00312    -0.19007    -1.09893    -0.00000    -0.00001
    -9.20870    -0.07626    -0.00324    -0.19964    -1.15150    -0.00000    -0.00002
    -9.20570    -0.08001    -0.00337    -0.20924    -1.20397    -0.00001    -0.00002
    -9.20270    -0.08378    -0.00349    -0.21884    -1.25649    -0.00001    -0.00002
    -9.19970    -0.11528    -0.00446    -0.30018    -1.70395    -0.00001    -0.00003
    -9.19670    -0.15755    -0.00587    -0.40934    -2.30277    -0.00002    -0.00005
    -9.19370    -0.17466    -0.00644    -0.45321    -2.54561    -0.00002    -0.00005
    -9.19070    -0.19174    -0.00701    -0.49702    -2.78865    -0.00002    -0.00006
    -9.18770    -0.20884    -0.00758    -0.54079    -3.03141    -0.00002    -0.00007
    -9.18470    -0.22593    -0.00815    -0.58454    -3.27440    -0.00002    -0.00007
    -9.18170    -0.22542    -0.00807    -0.58274    -3.26289    -0.00002    -0.00007
    -9.17870    -0.22194    -0.00788    -0.57333    -3.20875    -0.00002    -0.00007
    -9.17570    -0.22161    -0.00780    -0.57178    -3.19569    -0.00002    -0.00007
    -9.17270    -0.20462    -0.00693    -0.52630    -2.92862    -0.00002    -0.00007
    -9.16970    -0.18335    -0.00592    -0.46973    -2.60012    -0.00002    -0.00007
    -9.16670    -0.17510    -0.00534    -0.44636    -2.45058    -0.00002    -0.00007
    -9.16370    -0.17602    -0.00517    -0.44716    -2.44002    -0.00004    -0.00011
    -9.16070    -0.20042    -0.00591    -0.50895    -2.75528    -0.00005    -0.00015
    -9.15770    -0.18271    -0.00534    -0.46329    -2.51089    -0.00060    -0.00185
    -9.15470    -0.16778    -0.00493    -0.42490    -2.30753    -0.00393    -0.01203
    -9.15170    -0.15285    -0.00451    -0.38659    -2.10387    -0.00734    -0.02243
    -9.14870    -0.13791    -0.00410    -0.34841    -1.90000    -0.01082    -0.03306
    -9.14570    -0.12298    -0.00368    -0.31029    -1.69581    -0.01437    -0.04392
    -9.14270    -0.11688    -0.00356    -0.29473    -1.61414    -0.01951    -0.05965
    -9.13970    -0.17064    -0.00513    -0.42892    -2.36931    -0.04290    -0.13111
    -9.13670    -0.17046    -0.00514    -0.42835    -2.37012    -0.05194    -0.15878
    -9.13370    -0.16998    -0.00515    -0.42708    -2.36699    -0.06103    -0.18661
    -9.13070    -0.22185    -0.00657    -0.55614    -3.08216    -0.07033    -0.21492
    -9.12770    -0.21757    -0.00652    -0.54562    -3.02608    -0.07978    -0.24389
    -9.12470    -0.21323    -0.00646    -0.53494    -2.97001    -0.08942    -0.27334
    -9.12170    -0.20884    -0.00640    -0.52407    -2.91360    -0.09924    -0.30337
    -9.11870    -0.20440    -0.00632    -0.51308    -2.85683    -0.10924    -0.33386
    -9.11570    -0.19996    -0.00623    -0.50206    -2.80087    -0.11946    -0.36504
    -9.11270    -0.19062    -0.00599    -0.47855    -2.66839    -0.12982    -0.39673
    -9.10970    -0.18118    -0.00573    -0.45473    -2.53357    -0.14039    -0.42905
    -9.10670    -0.17210    -0.00549    -0.43188    -2.40422    -0.15107    -0.46190
    -9.10370    -0.23648    -0.00699    -0.59390    -3.43145    -0.16295    -0.49791
    -9.10070    -0.24059    -0.00728    -0.60429    -3.46654    -0.17188    -0.52529
    -9.09770    -0.24511    -0.00755    -0.61570    -3.50579    -0.18068    -0.55213
    -9.09470    -0.24811    -0.00778    -0.62346    -3.52290    -0.18960    -0.57941
    -9.09170    -0.19559    -0.00628    -0.49088    -2.74868    -0.22011    -0.67290
    -9.08870    -0.21597    -0.00701    -0.54289    -3.03041    -0.24202    -0.73976
    -9.08570    -0.23028    -0.00757    -0.57950    -3.23413    -0.26217    -0.80146
    -9.08270    -0.23537    -0.00783    -0.59267    -3.31458    -0.27912    -0.85305
    -9.07970    -0.24039    -0.00809    -0.60569    -3.39480    -0.29630    -0.90559
    -9.07670    -0.24533    -0.00836    -0.61849    -3.47409    -0.31370    -0.95897
    -9.07370    -0.23354    -0.00808    -0.58887    -3.31245    -0.32724    -1.00025
    -9.07070    -0.21090    -0.00743    -0.53170    -2.99324    -0.33792    -1.03289
    -9.06770    -0.18459    -0.00657    -0.46523    -2.61836    -0.35565    -1.08721
    -9.06470    -0.14520    -0.00509    -0.36551    -2.04780    -0.39958    -1.22135
    -9.06170    -0.13816    -0.00489    -0.34789    -1.94865    -0.42303    -1.29295
    -9.05870    -0.13136    -0.00470    -0.33086    -1.85259    -0.44670    -1.36528
    -9.05570    -0.12454    -0.00450    -0.31377    -1.75570    -0.47070    -1.43887
    -9.05270    -0.11774    -0.00430    -0.29676    -1.65865    -0.49482    -1.51196
    -9.04970    -0.11150    -0.00411    -0.28110    -1.56733    -0.51530    -1.57481
    -9.04670    -0.10522    -0.00393    -0.26533    -1.47606    -0.53578    -1.63766
    -9.04370    -0.13115    -0.00523    -0.32965    -1.89238    -0.66164    -2.02178
    -9.04070    -0.13029    -0.00526    -0.32747    -1.88092    -0.75081    -2.29527
    -9.03770    -0.15451    -0.00599    -0.38753    -2.24205    -1.00164    -3.06157
    -9.03470    -0.21197    -0.00796    -0.52982    -3.09599    -1.59438    -4.87377
    -9.03170    -0.27089    -0.00993    -0.67548    -3.96131    -2.43439    -7.43970
    -9.02870    -0.31250    -0.01121    -0.77815    -4.56117    -3.40777   -10.41620
    -9.02570    -0.44366    -0.01378    -1.10068    -6.29159    -6.38297   -19.51210
    -9.02270    -0.32755    -0.01087    -0.81091    -4.39241   -30.10313   -92.00100
    -9.01970    -0.33831    -0.01155    -0.83980    -4.57965    -2.45322    -7.49860
    -9.01670    -0.35250    -0.01196    -0.87414    -4.74387    -1.92682    -5.88880
    -9.01370    -0.28699    -0.01032    -0.71061    -3.86257    -1.27281    -3.89046
    -9.01070    -0.19950    -0.00866    -0.49320    -2.72239    -0.92037    -2.81280
    -9.00770    -0.18173    -0.00723    -0.44773    -2.48606    -0.81975    -2.50516
    -9.00470    -0.19459    -0.00776    -0.47905    -2.67697    -0.79189    -2.42018
    -9.00170    -0.17815    -0.00669    -0.43745    -2.41142    -0.67814    -2.07282
    -8.99870    -0.18545    -0.00686    -0.45466    -2.51136    -0.62045    -1.89686
    -8.99570    -0.19250    -0.00702    -0.47130    -2.60774    -0.56462    -1.72569
    -8.99270    -0.19932    -0.00715    -0.48730    -2.70065    -0.51045    -1.56017
    -8.98970    -0.20169    -0.00715    -0.49267    -2.73437    -0.46795    -1.43024
    -8.98670    -0.20335    -0.00713    -0.49624    -2.75875    -0.42755    -1.30674
    -8.98370    -0.19833    -0.00695    -0.48378    -2.69244    -0.36412    -1.11280
    -8.98070    -0.19306    -0.00678    -0.47069    -2.62402    -0.30346    -0.92760
    -8.97770    -0.20995    -0.00722    -0.51053    -2.85552    -0.23408    -0.71543
    -8.97470    -0.21590    -0.00736    -0.52420    -2.93905    -0.17793    -0.54382
    -8.97170    -0.22003    -0.00742    -0.53353    -2.98887    -0.14248    -0.43537
    -8.96870    -0.21862    -0.00720    -0.52887    -2.95100    -0.13564    -0.41442
    -8.96570    -0.23119    -0.00749    -0.55836    -3.11097    -0.12915    -0.39462
    -8.96270    -0.24369    -0.00778    -0.58768    -3.27088    -0.12266    -0.37504
    -8.95970    -0.25015    -0.00792    -0.60279    -3.35088    -0.11638    -0.35570
    -8.95670    -0.24918    -0.00786    -0.60014    -3.33068    -0.11021    -0.33676
    -8.95370    -0.24642    -0.00772    -0.59316    -3.28531    -0.10404    -0.31802
    -8.95070    -0.24251    -0.00755    -0.58341    -3.22412    -0.09799    -0.29957
    -8.94770    -0.23855    -0.00737    -0.57357    -3.16292    -0.09205    -0.28139
    -8.94470    -0.23456    -0.00720    -0.56369    -3.10154    -0.08619    -0.26340
    -8.94170    -0.23053    -0.00703    -0.55369    -3.03987    -0.08042    -0.24582
    -8.93870    -0.21446    -0.00649    -0.51518    -2.81851    -0.07474    -0.22841
    -8.93570    -0.18383    -0.00546    -0.44212    -2.40142    -0.06829    -0.20873
    -8.93270    -0.15298    -0.00441    -0.36845    -1.97855    -0.05853    -0.17888
    -8.92970    -0.13502    -0.00378    -0.32549    -1.73117    -0.04903    -0.14986
    -8.92670    -0.13361    -0.00373    -0.32183    -1.70797    -0.04224    -0.12907
    -8.92370    -0.13417    -0.00374    -0.32279    -1.70812    -0.04023    -0.12297
    -8.92070    -0.13472    -0.00374    -0.32372    -1.70826    -0.03824    -0.11689
    -8.91770    -0.13526    -0.00375    -0.32465    -1.70842    -0.03628    -0.11087
    -8.91470    -0.13580    -0.00375    -0.32553    -1.70857    -0.03432    -0.10490
    -8.91170    -0.13633    -0.00376    -0.32642    -1.70865    -0.03238    -0.09897
    -8.90870    -0.13766    -0.00379    -0.32920    -1.71850    -0.02941    -0.08989
    -8.90570    -0.13981    -0.00385    -0.33396    -1.73823    -0.02540    -0.07764
    -8.90270    -0.17150    -0.00495    -0.40672    -2.10623    -0.02147    -0.06563
    -8.89970    -0.18402    -0.00539    -0.43535    -2.24711    -0.01762    -0.05383
    -8.89670    -0.20736    -0.00608    -0.48972    -2.52496    -0.00223    -0.00682
    -8.89370    -0.21976    -0.00652    -0.51801    -2.66467    -0.00009    -0.00028
    -8.89070    -0.29009    -0.00833    -0.67742    -3.46073    -0.00009    -0.00028
    -8.88770    -0.33901    -0.00969    -0.78861    -4.01596    -0.00009    -0.00027
    -8.88470    -0.33659    -0.00962    -0.78266    -3.98034    -0.00008    -0.00025
    -8.88170    -0.33415    -0.00955    -0.77674    -3.94451    -0.00008    -0.00024
    -8.87870    -0.33170    -0.00948    -0.77077    -3.90908    -0.00007    -0.00023
    -8.87570    -0.32923    -0.00941    -0.76476    -3.87358    -0.00007    -0.00021
    -8.87270    -0.30715    -0.00875    -0.71344    -3.60655    -0.00006    -0.00019
    -8.86970    -0.30536    -0.00869    -0.70888    -3.57919    -0.00006    -0.00018
    -8.86670    -0.30460    -0.00865    -0.70664    -3.56387    -0.00005    -0.00017
    -8.86370    -0.29931    -0.00851    -0.69412    -3.49845    -0.00005    -0.00015
    -8.86070    -0.27025    -0.00782    -0.62742    -3.16958    -0.00004    -0.00014
    -8.85770    -0.25248    -0.00740    -0.58639    -2.96061    -0.00003    -0.00009
    -8.85470    -0.25201    -0.00737    -0.58480    -2.94847    -0.00002    -0.00007
    -8.85170    -0.25224    -0.00735    -0.58479    -2.94554    -0.00002    -0.00006
    -8.84870    -0.26275    -0.00760    -0.60915    -3.07186    -0.00002    -0.00006
    -8.84570    -0.27330    -0.00784    -0.63349    -3.19808    -0.00002    -0.00005
    -8.84270    -0.27960    -0.00796    -0.64776    -3.27140    -0.00002    -0.00005
    -8.83970    -0.27360    -0.00774    -0.63303    -3.19193    -0.00002    -0.00005
    -8.83670    -0.26938    -0.00755    -0.62243    -3.13305    -0.00001    -0.00004
    -8.83370    -0.27226    -0.00759    -0.62853    -3.15388    -0.00001    -0.00004
    -8.83070    -0.26566    -0.00735    -0.61238    -3.06683    -0.00001    -0.00004
    -8.82770    -0.25908    -0.00711    -0.59627    -2.98001    -0.00001    -0.00003
    -8.82470    -0.25476    -0.00694    -0.58584    -2.92172    -0.00001    -0.00003
