  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
 
# Band-Index  101
    0.000   -6.1690     0.258     0.005     0.309     0.052     0.000     0.000
    0.019   -6.1670     0.254     0.032     0.299     0.041     0.000     0.000
    0.038   -6.1663     0.263     0.039     0.294     0.036     0.000     0.000
    0.057   -6.1687     0.270     0.029     0.300     0.035     0.000     0.000
    0.076   -6.1695     0.259     0.029     0.297     0.040     0.000     0.000
    0.095   -6.1624     0.239     0.057     0.290     0.042     0.000     0.000
    0.114   -6.1522     0.231     0.069     0.289     0.042     0.000     0.000
    0.133   -6.1405     0.230     0.070     0.293     0.045     0.000     0.000
    0.152   -6.1339     0.264     0.012     0.297     0.048     0.000     0.000
    0.171   -6.1325     0.259     0.014     0.297     0.049     0.000     0.000
    0.190   -6.1326     0.259     0.014     0.300     0.052     0.000     0.000
    0.209   -6.1326     0.260     0.016     0.299     0.049     0.000     0.000
    0.228   -6.1324     0.264     0.017     0.300     0.048     0.000     0.000
    0.228   -6.1324     0.264     0.017     0.300     0.048     0.000     0.000
    0.239   -6.1322     0.261     0.017     0.299     0.049     0.000     0.000
    0.250   -6.1319     0.257     0.019     0.295     0.053     0.000     0.000
    0.261   -6.1327     0.255     0.023     0.295     0.055     0.000     0.000
    0.272   -6.1347     0.251     0.027     0.292     0.055     0.000     0.000
    0.283   -6.1373     0.258     0.028     0.291     0.054     0.000     0.000
    0.294   -6.1395     0.261     0.026     0.289     0.054     0.000     0.000
    0.305   -6.1407     0.266     0.024     0.292     0.052     0.000     0.000
    0.316   -6.1408     0.272     0.022     0.287     0.048     0.000     0.000
    0.327   -6.1399     0.273     0.022     0.291     0.047     0.000     0.000
    0.338   -6.1387     0.276     0.022     0.291     0.042     0.000     0.000
    0.349   -6.1376     0.278     0.021     0.294     0.044     0.000     0.000
    0.360   -6.1374     0.275     0.020     0.297     0.042     0.000     0.000
    0.360   -6.1374     0.275     0.020     0.297     0.042     0.000     0.000
    0.382   -6.1402     0.274     0.019     0.291     0.048     0.000     0.000
    0.404   -6.1435     0.268     0.018     0.295     0.052     0.000     0.000
    0.426   -6.1437     0.268     0.017     0.291     0.051     0.000     0.000
    0.449   -6.1450     0.285     0.017     0.294     0.036     0.000     0.000
    0.471   -6.1524     0.276     0.026     0.303     0.027     0.000     0.000
    0.493   -6.1487     0.255     0.030     0.301     0.045     0.000     0.000
    0.515   -6.1442     0.254     0.028     0.301     0.045     0.000     0.000
    0.537   -6.1510     0.247     0.049     0.291     0.038     0.000     0.000
    0.559   -6.1668     0.237     0.065     0.293     0.037     0.000     0.000
    0.581   -6.1685     0.258     0.030     0.296     0.040     0.000     0.000
    0.603   -6.1686     0.256     0.019     0.304     0.049     0.000     0.000
    0.625   -6.1690     0.258     0.005     0.309     0.052     0.000     0.000
 
# Band-Index  102
    0.625   -6.1306     0.291     0.027     0.315     0.012     0.000     0.000
    0.603   -6.1299     0.290     0.014     0.308     0.032     0.000     0.000
    0.581   -6.1309     0.266     0.013     0.290     0.059     0.000     0.000
    0.559   -6.1331     0.262     0.023     0.289     0.055     0.000     0.000
    0.537   -6.1357     0.265     0.024     0.291     0.048     0.000     0.000
    0.515   -6.1344     0.270     0.021     0.292     0.047     0.000     0.000
    0.493   -6.1305     0.270     0.018     0.298     0.044     0.000     0.000
    0.471   -6.1298     0.270     0.018     0.299     0.045     0.000     0.000
    0.449   -6.1297     0.236     0.072     0.291     0.037     0.000     0.000
    0.426   -6.1203     0.261     0.055     0.292     0.032     0.000     0.000
    0.404   -6.1089     0.285     0.029     0.302     0.025     0.000     0.000
    0.382   -6.1019     0.288     0.022     0.297     0.027     0.000     0.000
    0.360   -6.1016     0.292     0.022     0.294     0.026     0.000     0.000
    0.360   -6.1016     0.292     0.022     0.294     0.026     0.000     0.000
    0.349   -6.1047     0.277     0.030     0.300     0.031     0.000     0.000
    0.338   -6.1071     0.269     0.034     0.296     0.032     0.000     0.000
    0.327   -6.1089     0.271     0.034     0.301     0.032     0.000     0.000
    0.316   -6.1100     0.268     0.032     0.300     0.036     0.000     0.000
    0.305   -6.1107     0.266     0.032     0.298     0.037     0.000     0.000
    0.294   -6.1111     0.265     0.033     0.294     0.042     0.000     0.000
    0.283   -6.1114     0.263     0.033     0.296     0.043     0.000     0.000
    0.272   -6.1116     0.262     0.034     0.289     0.048     0.000     0.000
    0.261   -6.1110     0.263     0.035     0.290     0.048     0.000     0.000
    0.250   -6.1089     0.261     0.036     0.289     0.049     0.000     0.000
    0.239   -6.1055     0.259     0.038     0.284     0.046     0.000     0.000
    0.228   -6.1030     0.263     0.040     0.283     0.049     0.000     0.000
    0.228   -6.1030     0.263     0.040     0.283     0.049     0.000     0.000
    0.209   -6.1049     0.261     0.029     0.299     0.049     0.000     0.000
    0.190   -6.1097     0.271     0.024     0.300     0.041     0.000     0.000
    0.171   -6.1171     0.275     0.022     0.305     0.030     0.000     0.000
    0.152   -6.1280     0.264     0.020     0.305     0.038     0.000     0.000
    0.133   -6.1349     0.268     0.015     0.297     0.043     0.000     0.000
    0.114   -6.1342     0.268     0.016     0.294     0.048     0.000     0.000
    0.095   -6.1323     0.252     0.025     0.287     0.060     0.000     0.000
    0.076   -6.1308     0.259     0.014     0.290     0.065     0.000     0.000
    0.057   -6.1306     0.271     0.010     0.296     0.054     0.000     0.000
    0.038   -6.1296     0.282     0.009     0.299     0.047     0.000     0.000
    0.019   -6.1284     0.291     0.018     0.312     0.023     0.000     0.000
    0.000   -6.1306     0.291     0.027     0.315     0.012     0.000     0.000
 
# Band-Index  103
    0.000   -6.1227     0.255     0.008     0.289     0.071     0.000     0.000
    0.019   -6.1238     0.251     0.022     0.291     0.056     0.000     0.000
    0.038   -6.1196     0.263     0.026     0.309     0.030     0.000     0.000
    0.057   -6.1149     0.260     0.023     0.310     0.035     0.000     0.000
    0.076   -6.1116     0.263     0.025     0.308     0.035     0.000     0.000
    0.095   -6.1076     0.255     0.027     0.307     0.033     0.000     0.000
    0.114   -6.1042     0.263     0.026     0.301     0.035     0.000     0.000
    0.133   -6.1043     0.270     0.019     0.303     0.035     0.000     0.000
    0.152   -6.1069     0.276     0.016     0.302     0.038     0.000     0.000
    0.171   -6.1067     0.258     0.027     0.304     0.039     0.000     0.000
    0.190   -6.1022     0.235     0.046     0.304     0.039     0.000     0.000
    0.209   -6.0985     0.232     0.047     0.303     0.047     0.000     0.000
    0.228   -6.0975     0.227     0.045     0.299     0.050     0.000     0.000
    0.228   -6.0975     0.227     0.045     0.299     0.050     0.000     0.000
    0.239   -6.0951     0.246     0.037     0.299     0.041     0.000     0.000
    0.250   -6.0915     0.255     0.032     0.302     0.043     0.000     0.000
    0.261   -6.0883     0.259     0.031     0.301     0.040     0.000     0.000
    0.272   -6.0856     0.263     0.030     0.302     0.038     0.000     0.000
    0.283   -6.0831     0.266     0.029     0.299     0.036     0.000     0.000
    0.294   -6.0807     0.268     0.028     0.303     0.034     0.000     0.000
    0.305   -6.0785     0.265     0.027     0.304     0.035     0.000     0.000
    0.316   -6.0769     0.264     0.026     0.304     0.035     0.000     0.000
    0.327   -6.0766     0.261     0.026     0.307     0.037     0.000     0.000
    0.338   -6.0780     0.258     0.028     0.306     0.041     0.000     0.000
    0.349   -6.0806     0.255     0.029     0.303     0.045     0.000     0.000
    0.360   -6.0838     0.252     0.030     0.303     0.045     0.000     0.000
    0.360   -6.0838     0.252     0.030     0.303     0.045     0.000     0.000
    0.382   -6.0792     0.252     0.039     0.296     0.052     0.000     0.000
    0.404   -6.0840     0.249     0.030     0.288     0.064     0.000     0.000
    0.426   -6.0937     0.241     0.027     0.289     0.069     0.000     0.000
    0.449   -6.1023     0.236     0.025     0.292     0.071     0.000     0.000
    0.471   -6.1088     0.236     0.024     0.291     0.067     0.000     0.000
    0.493   -6.1135     0.244     0.025     0.297     0.055     0.000     0.000
    0.515   -6.1199     0.261     0.022     0.304     0.040     0.000     0.000
    0.537   -6.1220     0.277     0.016     0.306     0.033     0.000     0.000
    0.559   -6.1192     0.270     0.021     0.300     0.037     0.000     0.000
    0.581   -6.1192     0.259     0.025     0.300     0.045     0.000     0.000
    0.603   -6.1222     0.250     0.018     0.294     0.061     0.000     0.000
    0.625   -6.1227     0.255     0.008     0.289     0.071     0.000     0.000
 
# Band-Index  104
    0.625   -6.0899     0.313     0.004     0.290     0.033     0.000     0.000
    0.603   -6.0905     0.308     0.003     0.294     0.035     0.000     0.000
    0.581   -6.0923     0.300     0.006     0.296     0.037     0.000     0.000
    0.559   -6.0938     0.282     0.013     0.298     0.039     0.000     0.000
    0.537   -6.0937     0.266     0.020     0.299     0.039     0.000     0.000
    0.515   -6.0920     0.259     0.024     0.301     0.042     0.000     0.000
    0.493   -6.0847     0.267     0.016     0.308     0.037     0.000     0.000
    0.471   -6.0725     0.251     0.030     0.306     0.040     0.000     0.000
    0.449   -6.0614     0.238     0.038     0.302     0.048     0.000     0.000
    0.426   -6.0564     0.237     0.042     0.299     0.046     0.000     0.000
    0.404   -6.0623     0.229     0.049     0.296     0.050     0.000     0.000
    0.382   -6.0688     0.226     0.057     0.296     0.050     0.000     0.000
    0.360   -6.0625     0.224     0.061     0.297     0.045     0.000     0.000
    0.360   -6.0625     0.224     0.061     0.297     0.045     0.000     0.000
    0.349   -6.0618     0.227     0.059     0.299     0.046     0.000     0.000
    0.338   -6.0616     0.228     0.056     0.300     0.045     0.000     0.000
    0.327   -6.0610     0.235     0.050     0.302     0.045     0.000     0.000
    0.316   -6.0599     0.244     0.042     0.305     0.041     0.000     0.000
    0.305   -6.0589     0.257     0.033     0.305     0.038     0.000     0.000
    0.294   -6.0585     0.264     0.026     0.308     0.037     0.000     0.000
    0.283   -6.0586     0.273     0.020     0.305     0.034     0.000     0.000
    0.272   -6.0591     0.284     0.018     0.304     0.035     0.000     0.000
    0.261   -6.0596     0.289     0.018     0.306     0.033     0.000     0.000
    0.250   -6.0600     0.294     0.018     0.303     0.028     0.000     0.000
    0.239   -6.0602     0.298     0.020     0.304     0.025     0.000     0.000
    0.228   -6.0603     0.297     0.023     0.304     0.027     0.000     0.000
    0.228   -6.0603     0.297     0.023     0.304     0.027     0.000     0.000
    0.209   -6.0622     0.283     0.024     0.311     0.027     0.000     0.000
    0.190   -6.0660     0.271     0.027     0.303     0.028     0.000     0.000
    0.171   -6.0690     0.270     0.016     0.299     0.037     0.000     0.000
    0.152   -6.0713     0.270     0.014     0.301     0.045     0.000     0.000
    0.133   -6.0732     0.268     0.016     0.297     0.046     0.000     0.000
    0.114   -6.0729     0.267     0.016     0.301     0.046     0.000     0.000
    0.095   -6.0739     0.271     0.017     0.299     0.044     0.000     0.000
    0.076   -6.0797     0.270     0.021     0.292     0.041     0.000     0.000
    0.057   -6.0845     0.274     0.020     0.295     0.042     0.000     0.000
    0.038   -6.0873     0.291     0.009     0.293     0.043     0.000     0.000
    0.019   -6.0889     0.310     0.003     0.291     0.034     0.000     0.000
    0.000   -6.0899     0.313     0.004     0.290     0.033     0.000     0.000
 
# Band-Index  105
    0.000   -6.0741     0.259     0.047     0.292     0.040     0.000     0.000
    0.019   -6.0720     0.261     0.043     0.297     0.040     0.000     0.000
    0.038   -6.0654     0.262     0.031     0.300     0.049     0.000     0.000
    0.057   -6.0587     0.274     0.009     0.305     0.044     0.000     0.000
    0.076   -6.0629     0.283     0.006     0.303     0.040     0.000     0.000
    0.095   -6.0686     0.277     0.012     0.305     0.034     0.000     0.000
    0.114   -6.0677     0.259     0.029     0.302     0.041     0.000     0.000
    0.133   -6.0607     0.259     0.026     0.310     0.039     0.000     0.000
    0.152   -6.0514     0.255     0.028     0.311     0.036     0.000     0.000
    0.171   -6.0401     0.249     0.033     0.309     0.033     0.000     0.000
    0.190   -6.0287     0.242     0.041     0.304     0.036     0.000     0.000
    0.209   -6.0193     0.233     0.052     0.302     0.042     0.000     0.000
    0.228   -6.0150     0.224     0.064     0.292     0.050     0.000     0.000
    0.228   -6.0150     0.224     0.064     0.292     0.050     0.000     0.000
    0.239   -6.0158     0.226     0.064     0.295     0.045     0.000     0.000
    0.250   -6.0182     0.230     0.062     0.297     0.044     0.000     0.000
    0.261   -6.0218     0.228     0.062     0.299     0.042     0.000     0.000
    0.272   -6.0261     0.223     0.061     0.297     0.046     0.000     0.000
    0.283   -6.0308     0.227     0.060     0.293     0.050     0.000     0.000
    0.294   -6.0354     0.222     0.059     0.292     0.057     0.000     0.000
    0.305   -6.0396     0.220     0.055     0.291     0.063     0.000     0.000
    0.316   -6.0431     0.221     0.050     0.290     0.064     0.000     0.000
    0.327   -6.0459     0.226     0.043     0.290     0.064     0.000     0.000
    0.338   -6.0480     0.230     0.035     0.289     0.066     0.000     0.000
    0.349   -6.0494     0.235     0.029     0.291     0.066     0.000     0.000
    0.360   -6.0496     0.242     0.022     0.291     0.063     0.000     0.000
    0.360   -6.0496     0.242     0.022     0.291     0.063     0.000     0.000
    0.382   -6.0450     0.262     0.018     0.297     0.046     0.000     0.000
    0.404   -6.0394     0.270     0.025     0.298     0.042     0.000     0.000
    0.426   -6.0347     0.261     0.038     0.296     0.039     0.000     0.000
    0.449   -6.0310     0.256     0.038     0.302     0.037     0.000     0.000
    0.471   -6.0311     0.254     0.033     0.306     0.041     0.000     0.000
    0.493   -6.0387     0.255     0.025     0.312     0.041     0.000     0.000
    0.515   -6.0486     0.262     0.016     0.312     0.040     0.000     0.000
    0.537   -6.0576     0.269     0.009     0.310     0.042     0.000     0.000
    0.559   -6.0677     0.275     0.016     0.303     0.044     0.000     0.000
    0.581   -6.0740     0.270     0.031     0.301     0.046     0.000     0.000
    0.603   -6.0747     0.260     0.043     0.293     0.042     0.000     0.000
    0.625   -6.0741     0.259     0.047     0.292     0.040     0.000     0.000
 
# Band-Index  106
    0.625   -6.0506     0.292     0.003     0.297     0.047     0.000     0.000
    0.603   -6.0493     0.292     0.002     0.294     0.048     0.000     0.000
    0.581   -6.0492     0.291     0.002     0.302     0.047     0.000     0.000
    0.559   -6.0490     0.280     0.014     0.303     0.043     0.000     0.000
    0.537   -6.0447     0.267     0.012     0.307     0.045     0.000     0.000
    0.515   -6.0347     0.264     0.010     0.316     0.039     0.000     0.000
    0.493   -6.0264     0.257     0.016     0.310     0.040     0.000     0.000
    0.471   -6.0207     0.250     0.035     0.305     0.039     0.000     0.000
    0.449   -6.0141     0.242     0.056     0.296     0.040     0.000     0.000
    0.426   -6.0101     0.242     0.061     0.287     0.044     0.000     0.000
    0.404   -6.0064     0.240     0.059     0.290     0.045     0.000     0.000
    0.382   -6.0019     0.241     0.054     0.292     0.046     0.000     0.000
    0.360   -5.9984     0.245     0.046     0.294     0.039     0.000     0.000
    0.360   -5.9984     0.245     0.046     0.294     0.039     0.000     0.000
    0.349   -5.9981     0.244     0.047     0.294     0.044     0.000     0.000
    0.338   -5.9988     0.239     0.049     0.287     0.048     0.000     0.000
    0.327   -6.0001     0.236     0.050     0.283     0.053     0.000     0.000
    0.316   -6.0017     0.234     0.051     0.283     0.058     0.000     0.000
    0.305   -6.0032     0.231     0.052     0.283     0.060     0.000     0.000
    0.294   -6.0046     0.237     0.052     0.284     0.059     0.000     0.000
    0.283   -6.0059     0.237     0.053     0.283     0.058     0.000     0.000
    0.272   -6.0070     0.236     0.054     0.282     0.058     0.000     0.000
    0.261   -6.0078     0.239     0.055     0.283     0.059     0.000     0.000
    0.250   -6.0085     0.239     0.056     0.285     0.059     0.000     0.000
    0.239   -6.0088     0.241     0.056     0.287     0.060     0.000     0.000
    0.228   -6.0089     0.243     0.055     0.285     0.055     0.000     0.000
    0.228   -6.0089     0.243     0.055     0.285     0.055     0.000     0.000
    0.209   -6.0065     0.238     0.058     0.284     0.061     0.000     0.000
    0.190   -6.0019     0.236     0.054     0.283     0.062     0.000     0.000
    0.171   -5.9973     0.235     0.045     0.286     0.061     0.000     0.000
    0.152   -5.9957     0.241     0.036     0.295     0.051     0.000     0.000
    0.133   -6.0007     0.258     0.030     0.307     0.042     0.000     0.000
    0.114   -6.0121     0.270     0.026     0.309     0.034     0.000     0.000
    0.095   -6.0263     0.267     0.023     0.306     0.037     0.000     0.000
    0.076   -6.0407     0.270     0.022     0.307     0.040     0.000     0.000
    0.057   -6.0524     0.279     0.013     0.307     0.040     0.000     0.000
    0.038   -6.0518     0.288     0.004     0.300     0.044     0.000     0.000
    0.019   -6.0503     0.292     0.002     0.294     0.046     0.000     0.000
    0.000   -6.0506     0.292     0.003     0.297     0.047     0.000     0.000
 
# Band-Index  107
    0.000   -6.0440     0.303     0.002     0.300     0.026     0.000     0.000
    0.019   -6.0434     0.301     0.005     0.302     0.027     0.000     0.000
    0.038   -6.0388     0.296     0.011     0.301     0.027     0.000     0.000
    0.057   -6.0299     0.289     0.014     0.304     0.030     0.000     0.000
    0.076   -6.0184     0.281     0.016     0.305     0.033     0.000     0.000
    0.095   -6.0057     0.276     0.016     0.308     0.035     0.000     0.000
    0.114   -5.9935     0.271     0.016     0.308     0.034     0.000     0.000
    0.133   -5.9847     0.271     0.014     0.304     0.043     0.000     0.000
    0.152   -5.9795     0.255     0.016     0.301     0.047     0.000     0.000
    0.171   -5.9761     0.237     0.034     0.298     0.052     0.000     0.000
    0.190   -5.9746     0.225     0.048     0.295     0.053     0.000     0.000
    0.209   -5.9745     0.218     0.054     0.297     0.049     0.000     0.000
    0.228   -5.9748     0.219     0.056     0.294     0.048     0.000     0.000
    0.228   -5.9748     0.219     0.056     0.294     0.048     0.000     0.000
    0.239   -5.9742     0.220     0.055     0.298     0.048     0.000     0.000
    0.250   -5.9726     0.223     0.050     0.300     0.043     0.000     0.000
    0.261   -5.9705     0.228     0.044     0.301     0.043     0.000     0.000
    0.272   -5.9686     0.233     0.036     0.302     0.049     0.000     0.000
    0.283   -5.9677     0.238     0.027     0.307     0.048     0.000     0.000
    0.294   -5.9679     0.244     0.019     0.307     0.053     0.000     0.000
    0.305   -5.9693     0.250     0.015     0.304     0.053     0.000     0.000
    0.316   -5.9715     0.252     0.013     0.310     0.051     0.000     0.000
    0.327   -5.9741     0.255     0.014     0.309     0.046     0.000     0.000
    0.338   -5.9770     0.256     0.017     0.305     0.049     0.000     0.000
    0.349   -5.9799     0.255     0.021     0.306     0.050     0.000     0.000
    0.360   -5.9826     0.249     0.027     0.304     0.051     0.000     0.000
    0.360   -5.9826     0.249     0.027     0.304     0.051     0.000     0.000
    0.382   -5.9893     0.248     0.028     0.301     0.049     0.000     0.000
    0.404   -5.9927     0.253     0.035     0.304     0.046     0.000     0.000
    0.426   -5.9913     0.246     0.046     0.297     0.045     0.000     0.000
    0.449   -5.9888     0.243     0.050     0.297     0.045     0.000     0.000
    0.471   -5.9922     0.243     0.041     0.296     0.050     0.000     0.000
    0.493   -5.9993     0.238     0.042     0.284     0.065     0.000     0.000
    0.515   -6.0026     0.238     0.049     0.279     0.065     0.000     0.000
    0.537   -6.0092     0.272     0.032     0.295     0.037     0.000     0.000
    0.559   -6.0227     0.281     0.022     0.304     0.034     0.000     0.000
    0.581   -6.0348     0.289     0.016     0.305     0.028     0.000     0.000
    0.603   -6.0426     0.296     0.007     0.304     0.028     0.000     0.000
    0.625   -6.0440     0.303     0.002     0.300     0.026     0.000     0.000
 
# Band-Index  108
    0.625   -5.9777     0.262     0.043     0.283     0.053     0.000     0.000
    0.603   -5.9794     0.259     0.044     0.281     0.054     0.000     0.000
    0.581   -5.9840     0.254     0.045     0.277     0.058     0.000     0.000
    0.559   -5.9900     0.253     0.048     0.278     0.058     0.000     0.000
    0.537   -5.9950     0.248     0.052     0.273     0.060     0.000     0.000
    0.515   -5.9898     0.242     0.056     0.276     0.061     0.000     0.000
    0.493   -5.9777     0.237     0.057     0.274     0.057     0.000     0.000
    0.471   -5.9702     0.227     0.052     0.287     0.060     0.000     0.000
    0.449   -5.9631     0.221     0.049     0.295     0.059     0.000     0.000
    0.426   -5.9535     0.234     0.043     0.302     0.049     0.000     0.000
    0.404   -5.9488     0.250     0.037     0.309     0.036     0.000     0.000
    0.382   -5.9516     0.259     0.028     0.314     0.040     0.000     0.000
    0.360   -5.9556     0.264     0.022     0.310     0.037     0.000     0.000
    0.360   -5.9556     0.264     0.022     0.310     0.037     0.000     0.000
    0.349   -5.9557     0.264     0.022     0.312     0.037     0.000     0.000
    0.338   -5.9551     0.263     0.021     0.314     0.038     0.000     0.000
    0.327   -5.9542     0.267     0.021     0.318     0.035     0.000     0.000
    0.316   -5.9535     0.266     0.024     0.314     0.032     0.000     0.000
    0.305   -5.9533     0.263     0.030     0.308     0.036     0.000     0.000
    0.294   -5.9535     0.263     0.036     0.309     0.036     0.000     0.000
    0.283   -5.9537     0.254     0.041     0.302     0.036     0.000     0.000
    0.272   -5.9535     0.256     0.043     0.300     0.039     0.000     0.000
    0.261   -5.9530     0.255     0.042     0.298     0.043     0.000     0.000
    0.250   -5.9524     0.254     0.039     0.298     0.042     0.000     0.000
    0.239   -5.9520     0.256     0.035     0.304     0.045     0.000     0.000
    0.228   -5.9519     0.258     0.030     0.302     0.047     0.000     0.000
    0.228   -5.9519     0.258     0.030     0.302     0.047     0.000     0.000
    0.209   -5.9517     0.256     0.030     0.298     0.046     0.000     0.000
    0.190   -5.9533     0.250     0.023     0.307     0.045     0.000     0.000
    0.171   -5.9580     0.254     0.011     0.310     0.051     0.000     0.000
    0.152   -5.9642     0.250     0.019     0.304     0.045     0.000     0.000
    0.133   -5.9709     0.253     0.035     0.294     0.051     0.000     0.000
    0.114   -5.9762     0.254     0.033     0.296     0.047     0.000     0.000
    0.095   -5.9784     0.266     0.025     0.302     0.044     0.000     0.000
    0.076   -5.9789     0.250     0.036     0.283     0.063     0.000     0.000
    0.057   -5.9787     0.252     0.042     0.280     0.060     0.000     0.000
    0.038   -5.9782     0.258     0.043     0.276     0.059     0.000     0.000
    0.019   -5.9779     0.258     0.043     0.282     0.056     0.000     0.000
    0.000   -5.9777     0.262     0.043     0.283     0.053     0.000     0.000
 
# Band-Index  109
    0.000   -5.9451     0.195     0.007     0.276     0.116     0.000     0.000
    0.019   -5.9437     0.199     0.008     0.276     0.115     0.000     0.000
    0.038   -5.9403     0.204     0.012     0.278     0.107     0.000     0.000
    0.057   -5.9378     0.212     0.023     0.284     0.093     0.000     0.000
    0.076   -5.9386     0.218     0.032     0.283     0.081     0.000     0.000
    0.095   -5.9423     0.216     0.036     0.287     0.073     0.000     0.000
    0.114   -5.9468     0.219     0.038     0.294     0.065     0.000     0.000
    0.133   -5.9493     0.229     0.035     0.300     0.052     0.000     0.000
    0.152   -5.9464     0.241     0.024     0.313     0.041     0.000     0.000
    0.171   -5.9395     0.251     0.015     0.314     0.039     0.000     0.000
    0.190   -5.9338     0.253     0.009     0.320     0.037     0.000     0.000
    0.209   -5.9299     0.257     0.007     0.321     0.035     0.000     0.000
    0.228   -5.9275     0.265     0.007     0.323     0.030     0.000     0.000
    0.228   -5.9275     0.265     0.007     0.323     0.030     0.000     0.000
    0.239   -5.9274     0.266     0.007     0.323     0.029     0.000     0.000
    0.250   -5.9274     0.263     0.006     0.321     0.034     0.000     0.000
    0.261   -5.9276     0.258     0.008     0.321     0.031     0.000     0.000
    0.272   -5.9283     0.260     0.012     0.323     0.032     0.000     0.000
    0.283   -5.9293     0.259     0.015     0.319     0.035     0.000     0.000
    0.294   -5.9305     0.256     0.017     0.314     0.035     0.000     0.000
    0.305   -5.9317     0.260     0.017     0.312     0.036     0.000     0.000
    0.316   -5.9326     0.260     0.016     0.312     0.039     0.000     0.000
    0.327   -5.9333     0.257     0.015     0.306     0.043     0.000     0.000
    0.338   -5.9338     0.251     0.014     0.307     0.046     0.000     0.000
    0.349   -5.9342     0.250     0.013     0.305     0.050     0.000     0.000
    0.360   -5.9345     0.251     0.012     0.306     0.053     0.000     0.000
    0.360   -5.9345     0.251     0.012     0.306     0.053     0.000     0.000
    0.382   -5.9365     0.253     0.011     0.309     0.048     0.000     0.000
    0.404   -5.9394     0.261     0.023     0.306     0.042     0.000     0.000
    0.426   -5.9402     0.251     0.044     0.304     0.036     0.000     0.000
    0.449   -5.9405     0.239     0.052     0.304     0.039     0.000     0.000
    0.471   -5.9432     0.230     0.053     0.303     0.042     0.000     0.000
    0.493   -5.9469     0.223     0.050     0.303     0.046     0.000     0.000
    0.515   -5.9461     0.222     0.045     0.291     0.059     0.000     0.000
    0.537   -5.9425     0.224     0.040     0.293     0.063     0.000     0.000
    0.559   -5.9385     0.223     0.035     0.293     0.063     0.000     0.000
    0.581   -5.9362     0.218     0.026     0.292     0.078     0.000     0.000
    0.603   -5.9417     0.200     0.008     0.275     0.115     0.000     0.000
    0.625   -5.9451     0.195     0.007     0.276     0.116     0.000     0.000
 
# Band-Index  110
    0.625   -5.9313     0.223     0.028     0.297     0.069     0.000     0.000
    0.603   -5.9317     0.221     0.027     0.298     0.072     0.000     0.000
    0.581   -5.9297     0.221     0.024     0.296     0.071     0.000     0.000
    0.559   -5.9183     0.217     0.014     0.297     0.081     0.000     0.000
    0.537   -5.9072     0.220     0.007     0.300     0.082     0.000     0.000
    0.515   -5.9023     0.221     0.008     0.300     0.075     0.000     0.000
    0.493   -5.9038     0.224     0.011     0.303     0.068     0.000     0.000
    0.471   -5.9051     0.226     0.016     0.307     0.063     0.000     0.000
    0.449   -5.9038     0.232     0.019     0.308     0.058     0.000     0.000
    0.426   -5.9051     0.239     0.021     0.310     0.049     0.000     0.000
    0.404   -5.9070     0.244     0.019     0.317     0.045     0.000     0.000
    0.382   -5.9082     0.245     0.018     0.321     0.042     0.000     0.000
    0.360   -5.9086     0.242     0.018     0.323     0.038     0.000     0.000
    0.360   -5.9086     0.242     0.018     0.323     0.038     0.000     0.000
    0.349   -5.9093     0.242     0.020     0.320     0.039     0.000     0.000
    0.338   -5.9102     0.240     0.026     0.316     0.040     0.000     0.000
    0.327   -5.9113     0.241     0.030     0.314     0.040     0.000     0.000
    0.316   -5.9126     0.236     0.031     0.319     0.037     0.000     0.000
    0.305   -5.9140     0.236     0.029     0.314     0.041     0.000     0.000
    0.294   -5.9153     0.241     0.024     0.316     0.044     0.000     0.000
    0.283   -5.9168     0.241     0.020     0.317     0.044     0.000     0.000
    0.272   -5.9183     0.248     0.015     0.316     0.042     0.000     0.000
    0.261   -5.9198     0.257     0.013     0.316     0.037     0.000     0.000
    0.250   -5.9210     0.255     0.012     0.322     0.032     0.000     0.000
    0.239   -5.9217     0.261     0.014     0.319     0.034     0.000     0.000
    0.228   -5.9219     0.258     0.016     0.321     0.030     0.000     0.000
    0.228   -5.9219     0.258     0.016     0.321     0.030     0.000     0.000
    0.209   -5.9202     0.252     0.015     0.321     0.035     0.000     0.000
    0.190   -5.9180     0.251     0.012     0.316     0.039     0.000     0.000
    0.171   -5.9157     0.250     0.016     0.316     0.046     0.000     0.000
    0.152   -5.9141     0.241     0.020     0.311     0.046     0.000     0.000
    0.133   -5.9143     0.237     0.018     0.315     0.050     0.000     0.000
    0.114   -5.9160     0.237     0.022     0.308     0.055     0.000     0.000
    0.095   -5.9189     0.233     0.019     0.301     0.065     0.000     0.000
    0.076   -5.9228     0.225     0.010     0.298     0.081     0.000     0.000
    0.057   -5.9271     0.218     0.007     0.289     0.094     0.000     0.000
    0.038   -5.9298     0.212     0.012     0.288     0.092     0.000     0.000
    0.019   -5.9309     0.220     0.027     0.298     0.072     0.000     0.000
    0.000   -5.9313     0.223     0.028     0.297     0.069     0.000     0.000
 
# Band-Index  111
    0.000   -5.8739     0.194     0.049     0.279     0.091     0.000     0.000
    0.019   -5.8781     0.200     0.045     0.283     0.082     0.000     0.000
    0.038   -5.8846     0.204     0.045     0.289     0.078     0.000     0.000
    0.057   -5.8894     0.212     0.047     0.289     0.070     0.000     0.000
    0.076   -5.8912     0.218     0.048     0.295     0.065     0.000     0.000
