    # Energy          Mo          Au           S          Si
     0.45791     3.19673     0.04515     0.68091     0.72326
     0.46091     3.27030     0.04375     0.68906     0.74192
     0.46391     3.34420     0.04236     0.69729     0.76037
     0.46691     3.41839     0.04099     0.70559     0.77867
     0.46991     3.39453     0.03938     0.69668     0.77326
     0.47291     3.34401     0.03775     0.68324     0.76170
     0.47591     3.29322     0.03617     0.66988     0.75019
     0.47891     4.40126     0.03987     0.86870     0.99676
     0.48191     4.01093     0.03703     0.79406     0.90962
     0.48491     3.59080     0.03406     0.71395     0.81524
     0.48791     3.17239     0.03113     0.63407     0.72109
     0.49091     2.94829     0.02928     0.59048     0.67094
     0.49391     2.86422     0.02819     0.57301     0.65271
     0.49691     2.78482     0.02708     0.55626     0.63543
     0.49991     3.84966     0.04613     0.80047     0.80754
     0.50291     7.90238     0.12001     1.76921     1.54550
     0.50591    10.37558     0.16746     2.37061     2.05902
     0.50891     8.21460     0.12990     1.88115     1.70155
     0.51191     7.21361     0.11229     1.65041     1.53598
     0.51491     7.08882     0.11197     1.62500     1.56412
     0.51791     7.36099     0.11905     1.69717     1.66412
     0.52091     7.65999     0.12669     1.77676     1.77141
     0.52391     6.36738     0.09805     1.45814     1.42553
     0.52691     6.19942     0.09425     1.42116     1.39791
     0.52991     6.04137     0.09048     1.38586     1.37340
     0.53291     5.88187     0.08669     1.35023     1.34939
     0.53591     5.68997     0.08255     1.30636     1.31903
     0.53891     5.52692     0.07894     1.26873     1.29765
     0.54191     5.40362     0.07546     1.23941     1.28971
     0.54491     5.39896     0.07436     1.23784     1.30406
     0.54791     6.50662     0.08707     1.50299     1.68239
     0.55091     5.84670     0.07829     1.34843     1.49519
     0.55391     5.18415     0.06946     1.19281     1.30679
     0.55691     4.90148     0.06555     1.12743     1.23181
     0.55991     4.70752     0.06286     1.08494     1.18751
     0.56291     4.50044     0.05999     1.03950     1.14010
     0.56591     4.28807     0.05702     0.99255     1.09180
     0.56891     4.88239     0.05735     1.10517     1.21462
     0.57191    10.35756     0.10454     2.23258     2.42728
     0.57491     7.11006     0.05621     1.52646     1.61909
     0.57791     8.24299     0.06611     1.76707     1.80663
     0.58091     7.73169     0.06651     1.66838     1.65541
     0.58391     9.83681     0.10036     2.18190     1.89567
     0.58691     7.93769     0.07391     1.72218     1.60794
     0.58991     7.19137     0.06164     1.53358     1.49638
     0.59291     7.11804     0.05909     1.50526     1.48033
     0.59591     7.05228     0.05659     1.47847     1.46683
     0.59891     6.99410     0.05435     1.45278     1.45204
     0.60191     6.94083     0.05215     1.42788     1.43824
     0.60491     7.13431     0.05108     1.44854     1.45873
     0.60791     7.42073     0.05060     1.48580     1.48997
     0.61091     9.68286     0.06851     1.88741     1.84036
     0.61391     9.30476     0.06296     1.80551     1.76273
     0.61691     8.86010     0.05742     1.71519     1.67506
     0.61991     8.11883     0.04959     1.57342     1.53995
     0.62291     6.93655     0.04328     1.36001     1.34173
     0.62591     6.56423     0.04050     1.28985     1.27662
     0.62891     6.22304     0.03741     1.22349     1.22172
     0.63191     7.59731     0.06000     1.53820     1.41420
     0.63491    12.12684     0.12194     2.57661     2.10206
     0.63791    18.62131     0.17970     4.17350     3.22997
     0.64091    15.23571     0.14101     3.38367     2.67264
     0.64391    12.92615     0.11879     2.81696     2.28004
     0.64691    12.01408     0.11163     2.57939     2.11556
     0.64991    11.81291     0.10927     2.53107     2.08300
     0.65291    11.58063     0.10682     2.47625     2.04061
     0.65591    11.36328     0.10492     2.42555     1.99955
     0.65891    11.20446     0.10553     2.38773     1.97307
     0.66191    12.71647     0.13202     2.71219     2.14170
     0.66491    10.21617     0.10546     2.20109     1.70017
     0.66791     9.88763     0.10147     2.13636     1.65364
     0.67091     9.41384     0.09447     2.03895     1.58446
     0.67391     7.93910     0.06695     1.71357     1.36208
     0.67691    18.27008     0.09949     4.11137     3.17505
     0.67991    10.92364     0.07777     2.42211     1.76593
     0.68291    11.22154     0.07720     2.48484     1.78807
     0.68591    11.54056     0.07660     2.55647     1.81664
     0.68891    11.61854     0.07491     2.57166     1.80166
     0.69191    11.96081     0.07546     2.64488     1.83617
     0.69491    14.21159     0.09034     3.20949     2.24687
     0.69791    27.76773     0.17937     6.66719     4.64255
     0.70091    18.97469     0.12476     4.29624     3.10392
     0.70391    14.72966     0.09436     3.09786     2.32701
     0.70691    12.75739     0.08151     2.70573     1.99225
     0.70991    10.48685     0.06862     2.24693     1.64458
     0.71291     8.17902     0.05770     1.76999     1.31290
     0.71591     7.88001     0.06116     1.68843     1.31756
     0.71891     6.88374     0.05319     1.45675     1.16197
     0.72191     8.22879     0.06657     1.71638     1.42735
     0.72491     3.02402     0.01961     0.68594     0.47602
     0.72791    13.56703     0.05882     2.49163     1.49768
     0.73091    13.40016     0.05567     2.47364     1.41322
     0.73391    16.80158     0.06236     2.99748     1.54587
     0.73691    13.44536     0.05224     2.44358     1.24787
     0.73991    12.34422     0.04803     2.29156     1.15720
     0.74291    11.82656     0.04595     2.22411     1.10969
     0.74591     9.70803     0.03389     1.74888     0.81477
     0.74891     9.75344     0.03425     1.78274     0.83032
     0.75191    11.87219     0.04206     2.18487     1.01934
     0.75491    12.05376     0.04380     2.26311     1.09275
     0.75791    12.61550     0.04672     2.42029     1.22299
     0.76091    12.38621     0.04715     2.44815     1.33038
     0.76391    12.49647     0.04797     2.51435     1.43810
     0.76691    10.21146     0.03278     2.06946     1.38008
     0.76991     9.25907     0.02656     1.86661     1.30931
     0.77291    16.64668     0.04319     3.44584     2.41643
     0.77591    20.09047     0.04919     4.22764     3.10299
     0.77891    23.28132     0.05549     4.73986     3.57835
     0.78191    10.08204     0.03016     2.32929     1.60739
     0.78491     9.73995     0.03202     2.25954     1.49888
     0.78791    18.85896     0.05897     4.21116     2.41566
     0.79091    21.63561     0.06560     4.63030     2.59627
     0.79391    16.16908     0.04904     3.48014     2.09061
     0.79691     9.28022     0.02034     1.84010     1.13527
     0.79991    12.36211     0.02541     2.68830     1.72293
     0.80291    15.30702     0.03872     3.56460     2.16364
     0.80591    18.53156     0.05399     4.51362     2.68419
     0.80891    21.35564     0.07212     5.25198     3.07421
     0.81191    18.91569     0.07889     4.74189     2.58196
     0.81491    23.96443     0.11677     6.00244     3.09672
     0.81791    21.20952     0.10266     5.28086     2.78298
     0.82091    21.06670     0.11298     5.32517     2.67223
     0.82391    15.04889     0.06846     3.65523     1.95296
     0.82691    18.50762     0.08391     4.27395     2.65713
     0.82991    16.57357     0.05232     3.67350     1.79399
     0.83291    13.69433     0.04143     3.06800     1.36903
     0.83591    23.10698     0.08884     5.81839     2.42475
     0.83891    21.98657     0.08596     5.42267     2.18498
     0.84191    31.64751     0.12575     7.85937     3.02606
     0.84491    25.87069     0.12314     6.60872     2.50591
     0.84791    13.81870     0.06286     3.41779     1.35167
     0.85091    11.18140     0.04934     2.70615     1.06710
     0.85391     9.59336     0.04186     2.28642     0.90562
     0.85691    11.72020     0.04213     3.23056     1.11228
     0.85991    11.66246     0.04187     3.25332     1.09883
     0.86291    11.57920     0.04395     3.18428     1.08362
     0.86591    11.76403     0.04643     3.21390     1.09326
     0.86891    38.21609     0.17335    10.47062     3.12770
     0.87191    28.79164     0.14040     8.04226     2.36368
     0.87491    21.55867     0.11064     6.03177     1.80932
     0.87791    16.97597     0.09384     4.76485     1.50507
     0.88091    13.25582     0.07594     3.66724     1.17950
     0.88391    11.81816     0.06981     3.24314     1.05728
     0.88691    17.20406     0.09848     5.01823     1.60978
     0.88991    14.11064     0.08815     4.19283     1.37996
     0.89291    15.94052     0.10438     4.66657     1.58394
     0.89591    16.68025     0.11480     4.78501     1.67124
     0.89891    20.45742     0.14923     5.70543     2.04033
     0.90191    25.96240     0.18590     7.21734     2.49175
     0.90491    21.27331     0.14683     6.11175     2.02174
     0.90791    27.73254     0.19306     8.01777     2.67840
     0.91091    21.50789     0.11712     5.87427     2.00768
     0.91391    14.56199     0.07881     3.94113     1.32697
     0.91691    15.79753     0.11204     4.31984     1.39951
     0.91991    28.10027     0.29506     7.41073     2.46423
     0.92291    33.46190     0.40285     8.74235     3.00127
     0.92591    31.69801     0.25146     8.41280     2.69238
     0.92891    29.36452     0.22129     7.41614     2.53994
     0.93191     7.76766     0.04450     2.00877     0.53824
     0.93491    13.12153     0.12002     3.46274     1.05557
     0.93791    14.72347     0.14298     3.90238     1.19310
     0.94091    14.74071     0.13082     3.86958     1.16953
     0.94391    25.83907     0.21641     6.74710     2.08043
     0.94691    38.50318     0.24874     9.94293     2.91027
     0.94991    24.76963     0.19047     6.42349     1.97151
     0.95291    27.34160     0.21175     7.06614     2.22906
     0.95591    24.59543     0.19901     6.38908     2.07405
     0.95891    16.63892     0.12552     4.38320     1.41357
     0.96191    15.04167     0.10792     3.96116     1.25424
     0.96491    15.23713     0.10531     3.98849     1.23343
     0.96791    10.11519     0.07537     2.64667     0.78037
     0.97091    15.64752     0.10509     4.28103     1.26346
     0.97391    55.04283     0.29158    15.69740     5.17820
     0.97691    24.50336     0.14047     6.94179     2.17398
     0.97991    31.77322     0.17159     9.40353     3.02665
     0.98291    39.85572     0.25071    10.34137     3.32815
     0.98591    28.27257     0.18153     7.16879     2.27922
     0.98891    13.02313     0.10543     3.12463     1.05337
     0.99191     5.67843     0.05522     1.25878     0.45860
     0.99491    12.38461     0.06806     2.94395     1.03596
     0.99791    35.33464     0.24808     8.72499     3.06039
     1.00091    57.50647     0.68771    14.53662     4.98587
     1.00391    43.82499     0.68235    10.85050     3.68090
     1.00691    19.06815     0.23781     4.69692     1.53065
     1.00991     8.49670     0.08249     2.08491     0.65579
     1.01291     0.00000     0.00000     0.00000     0.00000
     1.01591     0.00000     0.00000     0.00000     0.00000
     1.01891    58.89950     0.36336    16.15092     5.19573
     1.02191    58.42628     0.32939    15.54593     5.16387
     1.02491    30.10328     0.21765     7.99037     2.70103
     1.02791    22.44708     0.20671     6.13882     2.01265
     1.03091    26.62881     0.22782     7.15754     2.56504
     1.03391    10.35854     0.11965     2.74326     0.96267
     1.03691    18.15584     0.14515     4.40691     1.40761
     1.03991    15.71381     0.10518     3.67813     1.09793
     1.04291    47.28161     0.24313    11.01240     3.33970
     1.04591    54.19890     0.25219    12.50648     3.65049
     1.04891    51.65520     0.22907    11.90008     3.38929
     1.05191    46.80558     0.19463    10.85954     2.77372
     1.05491    52.59910     0.29861    12.10940     3.69061
     1.05791    39.20747     0.19919     9.72473     3.08739
     1.06091    20.50231     0.10646     5.09965     1.52953
     1.06391    41.75541     0.20346     9.86585     2.85751
     1.06691    26.37368     0.14402     6.22748     1.67586
     1.06991    14.65128     0.08310     3.42076     1.03096
     1.07291    14.66614     0.08888     3.50173     1.01653
     1.07591    31.60167     0.20527     7.88934     2.24502
     1.07891    31.11619     0.22268     7.85488     2.19621
     1.08191    29.62979     0.18245     7.06916     1.97518
     1.08491    31.84905     0.21421     7.56385     2.04764
     1.08791    20.48370     0.13864     4.75932     1.29729
     1.09091    21.14996     0.14388     4.81166     1.31046
     1.09391    25.41150     0.17166     5.76297     1.52353
     1.09691    29.89678     0.19834     6.77994     1.90130
     1.09991    36.54353     0.23847     8.22159     2.36769
     1.10291    23.90379     0.13422     5.35710     1.57943
     1.10591    32.58468     0.19113     7.42651     2.16690
     1.10891    29.47302     0.18346     6.76308     1.97518
     1.11191    41.18435     0.23522     9.54509     2.89547
     1.11491    40.21375     0.22468     9.52365     2.92399
     1.11791    26.66422     0.17147     6.07704     1.92479
     1.12091    25.72816     0.16171     5.64047     1.78104
     1.12391    31.01646     0.18579     6.69973     2.10335
     1.12691    32.92377     0.18586     7.02979     2.10976
     1.12991    37.71441     0.20240     8.04805     2.32460
     1.13291    40.41129     0.21138     8.54842     2.42282
     1.13591    33.03135     0.15250     6.88660     1.98635
     1.13891    34.74298     0.15283     7.00895     2.09305
     1.14191    46.16488     0.19230     9.18715     2.88231
     1.14491    55.83515     0.22852    11.31846     3.55570
     1.14791    27.23766     0.13657     5.75580     1.96396
     1.15091    36.91293     0.15016     7.54286     2.45542
     1.15391    22.93686     0.12259     5.12493     1.66683
     1.15691    25.81389     0.13586     5.78911     1.85116
     1.15991    30.43334     0.15984     6.89949     2.18187
     1.16291    28.30830     0.14037     6.37484     1.98278
     1.16591    26.19705     0.12798     5.94223     1.81215
     1.16891    24.33358     0.11610     5.57218     1.65644
     1.17191    26.53016     0.12426     6.21014     1.85656
     1.17491    33.84965     0.15199     8.22508     2.48982
     1.17791    38.81170     0.17922     9.59275     2.89136
     1.18091    33.72951     0.15939     8.12834     2.39718
     1.18391    37.71674     0.17457     9.01878     2.62280
     1.18691    29.49092     0.12633     7.14484     2.10308
     1.18991    29.04791     0.11128     7.32873     2.13716
     1.19291    28.12575     0.10633     7.27834     2.11776
     1.19591    29.31045     0.11248     7.54582     2.22689
     1.19891    32.35128     0.12065     8.28813     2.49254
     1.20191    37.43982     0.13816     9.54988     2.86796
     1.20491    39.61665     0.14808    10.07540     2.94995
     1.20791    43.55459     0.16779    11.35284     3.44406
     1.21091    37.10521     0.13776     9.44224     2.85736
     1.21391    38.09625     0.14253     9.71103     2.85901
     1.21691    36.77578     0.13597     9.44165     2.75767
     1.21991    38.88244     0.15195    10.06969     2.89056
     1.22291    33.88035     0.15966     8.89491     3.07165
     1.22591    30.30566     0.13509     7.96512     2.49169
     1.22891    26.27315     0.12636     6.94026     2.19224
     1.23191    26.78135     0.15329     6.99536     2.26001
     1.23491    34.79324     0.18430     8.83183     2.86589
     1.23791    35.88949     0.18837     8.89673     2.94510
     1.24091    39.46960     0.20253    10.00931     3.35418
     1.24391    23.44453     0.13930     6.34446     1.96280
     1.24691    21.77485     0.12760     5.86318     1.80714
     1.24991    21.09919     0.12186     5.63838     1.73485
     1.25291    23.88984     0.13120     6.41925     1.94538
     1.25591    37.95288     0.16553    10.28268     2.89725
     1.25891    36.81464     0.17159    10.77471     2.91014
     1.26191    50.06420     0.22053    14.28333     4.06786
     1.26491    31.89459     0.18327     8.97116     2.72372
     1.26791    56.05785     0.31402    15.81676     4.17533
     1.27091    23.08735     0.17318     6.82495     2.07648
     1.27391    13.02350     0.12651     4.01714     1.41686
     1.27691    16.67202     0.13717     5.41532     1.73473
     1.27991    17.42953     0.13396     5.73130     1.77996
     1.28291    32.33513     0.15163    10.84295     2.76024
     1.28591    37.25119     0.17877    12.13053     3.41356
     1.28891    26.25201     0.13354     8.86063     2.53043
     1.29191    26.94756     0.12407     9.32856     2.64211
     1.29491    15.24710     0.07375     5.37310     1.40541
     1.29791    13.31631     0.06749     4.57425     1.18065
     1.30091    17.22751     0.07447     5.84873     1.54222
     1.30391    24.83504     0.08987     8.10364     2.22771
     1.30691    33.96527     0.11860    10.50814     2.80979
     1.30991    30.15202     0.11473     9.25752     2.60884
     1.31291    28.95129     0.10575     8.86574     2.32973
     1.31591    38.82220     0.14398    12.05860     3.12274
     1.31891    50.21645     0.19993    15.26191     4.05844
     1.32191    27.92506     0.11520     8.48064     2.34883
     1.32491    32.21647     0.11690     9.55310     2.84810
     1.32791    41.39496     0.15426    12.83687     3.50310
     1.33091    42.09944     0.15816    12.68608     3.38546
     1.33391    33.87907     0.11395    10.25029     2.66073
     1.33691    24.64518     0.07739     7.08550     2.08476
     1.33991    28.79249     0.08842     8.26924     2.49444
     1.34291    25.65039     0.07587     7.34413     2.10113
     1.34591    28.65425     0.08666     8.02933     2.28189
     1.34891    33.88776     0.10930     9.22666     2.66502
     1.35191    28.10891     0.08162     7.10831     2.03517
     1.35491    23.36860     0.06553     6.09226     1.98614
     1.35791    24.30753     0.06679     6.57211     2.09648
     1.36091    23.05069     0.06069     6.36162     2.01605
     1.36391    19.81503     0.04909     5.74845     1.72413
     1.36691    22.76675     0.05643     7.04036     1.96326
     1.36991    24.09624     0.05878     7.68404     2.04205
     1.37291    24.06344     0.05901     7.70461     1.97944
     1.37591    27.89826     0.07082     8.71181     2.13538
     1.37891    38.88116     0.12996    13.71148     2.88579
     1.38191    34.66666     0.10709    11.66191     2.61327
     1.38491    37.59655     0.11413    12.43318     2.95078
     1.38791    40.67875     0.11612    12.81164     3.28905
     1.39091    19.94044     0.07362     6.55428     1.65811
     1.39391    25.95289     0.11441     8.98600     2.19449
     1.39691    53.46598     0.19612    15.82217     4.69197
     1.39991    33.26795     0.12959     9.98327     2.61123
     1.40291    37.74305     0.13941    12.05107     3.21796
     1.40591    27.62794     0.11570     9.16936     2.32446
     1.40891    23.01670     0.09730     8.18778     1.95334
     1.41191    49.43121     0.17888    17.26549     3.88937
     1.41491    72.73114     0.22791    24.32576     5.40430
     1.41791    22.30653     0.07479     6.98988     1.70628
     1.42091    24.50889     0.08131     7.27567     1.69762
     1.42391    38.92063     0.12004    11.61976     2.74583
     1.42691    24.78852     0.08785     7.24562     1.80427
     1.42991    26.75824     0.08733     7.79387     1.94154
     1.43291    31.56441     0.10666     9.30370     2.25460
     1.43591    22.70710     0.07369     6.43465     1.71670
     1.43891    32.64400     0.09439     8.31068     2.14321
     1.44191    26.93340     0.08326     7.16484     1.87605
     1.44491    33.76403     0.10153     8.95949     2.35104
     1.44791    30.84699     0.09303     8.13237     2.18220
     1.45091    47.11083     0.14212    11.86855     3.23842
     1.45391    24.22188     0.07630     6.30447     1.74965
     1.45691    22.22351     0.08274     5.94469     1.67203
     1.45991    30.60290     0.08679     7.16783     1.95615
     1.46291    22.41816     0.06117     5.27417     1.40947
     1.46591    36.03461     0.09920     8.79584     2.32809
     1.46891    15.30915     0.05036     4.21171     1.04727
     1.47191    30.10378     0.11888     9.04070     1.93973
     1.47491    54.21163     0.24935    15.82128     3.41020
     1.47791    32.11283     0.14471     9.27321     2.05084
     1.48091    29.68252     0.13456     9.25783     1.96059
     1.48391    37.48927     0.16843    11.02919     2.62507
     1.48691    24.32758     0.10466     7.18068     1.81499
     1.48991    13.67451     0.05969     4.03801     1.07709
     1.49291    12.82361     0.05993     3.79764     1.04870
     1.49591    42.82249     0.17956    11.86389     2.86653
     1.49891    35.99718     0.14443     9.74775     3.00734
     1.50191    44.08846     0.18385    11.82344     3.65058
     1.50491    62.75025     0.25162    17.98461     4.10819
     1.50791    29.64928     0.11853     8.62820     1.97912
     1.51091    28.91026     0.11493     8.33178     1.95240
     1.51391    14.85954     0.05102     4.38010     0.90026
     1.51691    32.37749     0.08979     9.67586     3.00841
     1.51991    32.33576     0.10633     9.57879     2.53081
     1.52291    74.10364     0.20261    20.69036     4.90624
     1.52591    36.92792     0.10589    11.38637     2.64070
     1.52891    29.36111     0.09066     9.72832     1.96241
     1.53191    30.90768     0.08959     9.66945     1.94274
     1.53491    61.46241     0.17144    18.22398     3.66259
     1.53791    25.44870     0.09569     7.98240     1.40913
     1.54091    68.72231     0.24399    20.50572     4.21078
     1.54391    28.86559     0.11546     8.79345     1.82571
     1.54691    23.06844     0.10592     7.15525     1.19594
     1.54991    44.03067     0.21458    13.90470     2.77549
     1.55291    51.89546     0.25227    15.68670     3.21787
     1.55591    43.70404     0.19107    11.88452     2.96230
     1.55891    24.51230     0.13653     7.28738     1.69415
     1.56191    26.41449     0.16551     8.18039     1.75983
     1.56491    35.21062     0.25673    11.42758     2.27825
     1.56791    33.72009     0.19698    11.04955     2.17538
     1.57091    33.93197     0.19201    11.23470     2.23333
     1.57391    35.37563     0.20735    11.69411     2.33776
     1.57691    42.79782     0.29636    13.91781     2.78232
     1.57991    38.26531     0.30699    13.19318     2.47204
     1.58291    26.78347     0.20607     9.55607     1.66478
     1.58591    37.98324     0.27412    12.64702     2.63217
     1.58891    24.43862     0.11488     7.87981     1.77387
     1.59191    32.76421     0.15165    10.68221     2.30619
     1.59491    73.63635     0.43875    27.45796     4.96623
     1.59791    24.78541     0.10606     7.96322     1.79072
     1.60091    17.15767     0.04609     5.23940     1.15468
     1.60391    46.72138     0.17800    14.85181     3.49461
     1.60691    29.14318     0.12546     9.48328     2.20932
     1.60991    33.02883     0.11433     9.34332     2.77828
     1.61291    37.15337     0.12254    10.53883     3.11845
     1.61591    26.41002     0.09170     7.44926     2.28230
     1.61891    20.23293     0.07217     5.69833     1.78124
     1.62191    13.55730     0.05104     4.15385     1.20152
     1.62491    23.94744     0.10664     8.03594     2.02875
     1.62791    28.20790     0.11872     9.37033     2.26178
     1.63091     9.32938     0.03570     3.05506     0.78451
     1.63391    13.16513     0.03453     4.17197     1.16516
     1.63691    29.39425     0.07921     9.06338     2.60515
     1.63991    21.31456     0.07078     6.76033     1.80054
     1.64291    32.21744     0.15109    11.34592     2.45816
     1.64591    29.74974     0.13346    10.19734     2.27083
     1.64891    22.47093     0.09015     7.02044     1.79258
     1.65191    25.02485     0.08947     7.57135     2.06750
     1.65491    28.65082     0.09736     9.19776     2.47181
     1.65791    23.36290     0.08267     7.38183     2.05078
     1.66091    27.83471     0.09401     8.60963     2.28823
     1.66391    18.80159     0.06353     6.09974     1.57873
     1.66691    24.01537     0.07670     7.81930     2.03456
     1.66991    31.27349     0.09695     9.42757     2.69737
     1.67291    23.05566     0.06053     7.02198     2.15734
     1.67591    21.92334     0.05477     6.79456     2.25650
     1.67891    22.82234     0.05619     7.23928     2.44230
     1.68191    14.17511     0.03997     4.43156     1.43084
     1.68491    23.87195     0.08849     7.46319     2.25895
     1.68791    23.07743     0.07416     7.10937     2.15190
     1.69091    19.62162     0.06452     6.28250     1.83426
     1.69391    17.38013     0.05909     5.63019     1.60122
     1.69691    22.35669     0.06921     7.57780     2.14044
     1.69991    17.66365     0.05348     5.89348     1.71469
     1.70291    15.52170     0.04500     5.14372     1.55116
     1.70591    10.76127     0.02907     3.58840     1.12758
     1.70891    13.52596     0.06144     4.82336     0.94646
     1.71191    22.38475     0.08149     8.06274     1.52012
     1.71491    37.01107     0.12347    12.88591     2.59073
     1.71791    26.05618     0.07881     8.31311     2.00942
     1.72091    19.49100     0.06416     6.24356     1.52103
     1.72391    19.34725     0.06532     6.15661     1.49683
     1.72691    12.65438     0.04083     3.83718     1.04017
     1.72991    42.99723     0.12810    13.56138     2.81919
     1.73291    29.13104     0.12666     9.15609     3.67168
     1.73591    23.34311     0.10731     7.60492     2.46948
     1.73891    20.42864     0.10273     7.14050     2.14363
     1.74191    27.16420     0.10217     7.89828     2.55201
     1.74491    30.67710     0.11070     8.63259     2.88261
     1.74791    14.61969     0.04704     4.25400     1.33252
     1.75091     6.66824     0.01867     1.81922     0.60368
     1.75391     3.14642     0.00852     0.89611     0.27507
     1.75691    10.34373     0.04788     3.23142     1.02501
     1.75991    29.61656     0.10718     9.48601     3.15387
     1.76291    26.95755     0.12466     8.62835     2.59502
     1.76591    31.57433     0.19531    10.47165     3.26232
     1.76891    23.20381     0.14581     7.88127     2.32688
     1.77191    15.21176     0.09278     5.08740     1.44018
     1.77491    11.04496     0.06692     3.59897     0.86808
     1.77791     7.03889     0.03700     2.25595     0.55915
     1.78091    15.98158     0.05648     4.80085     1.53475
     1.78391    26.28839     0.08785     8.39284     2.60946
     1.78691    25.89196     0.10199     8.07204     2.39463
     1.78991    34.00649     0.15555    10.45252     3.16973
     1.79291    25.58991     0.13099     7.96381     2.37241
     1.79591    19.88603     0.11097     6.07730     1.92353
     1.79891    15.85519     0.08459     5.13484     1.68474
     1.80191    11.89191     0.06710     3.82212     1.29403
     1.80491    11.24539     0.06281     3.62829     1.25345
     1.80791    10.66478     0.05729     3.45832     1.18721
     1.81091    16.64978     0.08043     4.91158     1.75345
     1.81391    22.68366     0.10662     6.88362     2.54890
     1.81691    37.42017     0.16632    11.91261     4.76948
     1.81991    48.01274     0.21072    13.30121     5.12907
     1.82291    21.29907     0.07434     6.73412     2.10276
     1.82591    29.91612     0.09473    10.15127     2.80300
     1.82891    17.91436     0.05963     5.73592     1.85060
     1.83191    14.30735     0.04818     4.63824     1.46899
     1.83491    36.17761     0.08855    12.10900     4.03612
     1.83791    23.00991     0.07730     7.76104     2.50775
     1.84091    17.61570     0.05604     5.57449     1.92535
     1.84391    21.09200     0.07040     6.41366     2.27253
     1.84691    20.45317     0.07340     6.10113     2.28397
     1.84991    18.24091     0.06803     5.57812     2.11512
     1.85291    18.79254     0.06612     5.74984     2.23364
     1.85591    16.52251     0.05784     5.08375     1.93268
     1.85891    15.25024     0.05525     4.70834     1.73634
     1.86191    15.15843     0.05582     4.66464     1.70020
     1.86491    16.20363     0.06455     4.91786     1.79477
     1.86791    17.99532     0.07500     5.40916     1.95910
     1.87091    18.64318     0.07062     5.66371     1.97730
     1.87391    21.27887     0.08180     6.42217     2.22738
     1.87691    24.72316     0.10736     7.62611     3.45179
     1.87991    23.30047     0.08961     7.17667     3.03696
     1.88291    19.26776     0.07371     5.98530     2.45953
     1.88591    19.65270     0.07283     6.20968     2.48381
     1.88891    13.95858     0.05729     4.40684     1.88246
     1.89191    10.23082     0.04675     3.32112     1.50208
     1.89491    10.73117     0.04701     3.52376     1.53404
     1.89791    18.14499     0.08689     6.44399     2.57950
     1.90091    14.36979     0.06264     4.99882     1.91526
     1.90391    14.63719     0.06044     5.07688     1.91742
     1.90691    13.23667     0.05317     4.60443     1.72770
     1.90991    11.88029     0.04609     4.15649     1.51149
     1.91291    15.02746     0.04968     5.71870     1.96720
     1.91591    13.53264     0.04309     5.36169     1.62943
     1.91891    14.77097     0.04658     5.99050     1.72141
     1.92191    16.19390     0.05152     6.56880     1.77199
     1.92491    17.70622     0.05715     7.05396     1.86487
     1.92791    15.55865     0.05576     6.44773     1.66912
     1.93091    13.45340     0.05106     5.52518     1.44083
     1.93391    14.77241     0.06263     6.12150     1.93751
     1.93691    14.69290     0.06578     6.18651     1.99103
     1.93991    13.80289     0.06404     5.93089     1.92022
     1.94291    24.22980     0.12125    11.09206     2.84717
     1.94591    16.93490     0.08326     7.93606     1.93795
     1.94891    15.06440     0.07003     7.23723     1.63421
     1.95191    14.58002     0.06614     7.33558     1.38710
     1.95491    19.47521     0.09516    10.75975     1.88085
     1.95791    18.32705     0.09083    10.27634     1.76641
     1.96091    18.28632     0.09334    10.00522     1.75196
     1.96391    20.53348     0.11077    10.74302     2.21818
     1.96691    16.99487     0.08160     8.22457     1.80080
     1.96991    18.31065     0.08374     8.62455     1.82714
     1.97291    15.86982     0.07518     7.36694     1.63743
     1.97591    16.65454     0.08006     7.63379     1.75093
     1.97891    16.41482     0.07937     7.53063     1.72394
     1.98191    12.56162     0.05943     5.90275     1.40700
     1.98491    11.00411     0.04868     5.28210     1.27198
     1.98791    12.91248     0.05404     6.16440     1.45726
     1.99091    15.04365     0.06281     7.13983     1.68714
     1.99391    14.90321     0.06335     7.07355     1.63629
     1.99691    15.82662     0.07495     7.09607     1.83004
     1.99991    13.01928     0.06344     5.74180     1.51721
     2.00291    10.25610     0.05046     4.48844     1.23778
     2.00591     9.04513     0.04580     3.81704     1.14036
     2.00891     9.73000     0.04860     4.14139     1.19766
     2.01191    10.63408     0.05228     4.59356     1.27414
     2.01491    14.53025     0.07681     6.30920     1.88579
     2.01791    21.78852     0.10635     9.26189     2.62953
     2.02091    30.60894     0.14912    13.59896     3.43805
     2.02391    11.49379     0.07765     4.90999     1.38310
     2.02691     7.55359     0.05035     3.33035     0.97796
     2.02991    16.63714     0.09827     7.19870     2.82151
     2.03291    14.10315     0.08537     6.30488     2.13173
     2.03591    14.92539     0.08452     6.64746     2.17953
     2.03891    22.90473     0.11460     9.75891     3.05655
     2.04191    19.66553     0.10096     8.48548     2.83329
     2.04491    22.87046     0.11024    10.28642     3.10599
     2.04791     9.90320     0.05772     3.97414     1.76440
     2.05091    18.28389     0.08372     7.52669     2.74781
     2.05391    25.65127     0.11474    10.80881     3.54438
     2.05691    20.47568     0.09051     8.47264     2.91572
     2.05991    19.41641     0.08134     7.97763     2.76479
     2.06291    18.68718     0.09522     7.19571     3.11450
     2.06591    14.56409     0.07088     5.58800     2.47734
