288.82 -87.76240694
293.35 -88.07478172
297.94 -88.33575313
302.57 -88.53905676
307.25 -88.68591369
311.98 -88.78365521
316.75 -88.83159036
321.57 -88.83290231
326.45 -88.78945643
331.37 -88.70190369
336.34 -88.58772855
346.43 -88.23105321
356.72 -87.74668552
